comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
a domestic cat,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7724660778558594,tiny,0.0,False,False,-13.125612258911133,-11.480401992797852,-9.709454536437988,-11.91487979888916,-2.205425262451172,1.0956773191989002,size-v2-natural-p0008-a_domestic_cat-vs-an_ant,small,1.0,tiny_huge,0.025006110578403913,0.1295841509323439,0.7614906855990005,0.08391905289025164,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
a domestic cat,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0710324684912356,huge,3.0,False,False,-11.293065071105957,-9.641448020935059,-9.022470474243164,-10.818379402160645,-2.270594596862793,1.320303534720101,size-v2-natural-p0008-a_domestic_cat-vs-an_ant,small,1.0,tiny_huge,0.057116507564347586,0.29788580973235984,0.5531823925623387,0.09181529014095378,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an ant,a labrador dog,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0710324684912356,huge,3.0,False,False,-11.293065071105957,-9.641448020935059,-9.022470474243164,-10.818379402160645,-2.270594596862793,1.320303534720101,size-v2-natural-p0008-an_ant-vs-a_labrador_dog,small,1.0,tiny_huge,0.057116507564347586,0.29788580973235984,0.5531823925623387,0.09181529014095378,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an ant,a labrador dog,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5090476899903781,tiny,0.0,False,False,-11.173863410949707,-11.029581069946289,-8.193501472473145,-11.612956047058105,-3.419454574584961,1.1116076584006218,size-v2-natural-p0008-an_ant-vs-a_labrador_dog,small,1.0,tiny_huge,0.0444547678290148,0.05135460237714859,0.8755341501592799,0.028656479634556475,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an ant,an adult human,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0710324684912356,huge,3.0,False,False,-11.293065071105957,-9.641448020935059,-9.022470474243164,-10.818379402160645,-2.270594596862793,1.320303534720101,size-v2-natural-p0008-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.057116507564347586,0.29788580973235984,0.5531823925623387,0.09181529014095378,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an ant,an adult human,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6710063617295978,tiny,0.0,False,False,-13.430883407592773,-12.095606803894043,-9.629014015197754,-11.633724212646484,-2.0047101974487305,0.995838805767068,size-v2-natural-p0008-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.017979674379408207,0.06834159068229638,0.8052166012642508,0.10846213367404478,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an african elephant,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6320855528978125,tiny,0.0,False,False,-11.97555923461914,-11.103135108947754,-8.218550682067871,-10.162384033203125,-1.943833351135254,0.9668115072215628,size-v2-natural-p0008-an_african_elephant-vs-an_ant,small,1.0,tiny_huge,0.019104852013773176,0.04571225667860956,0.8180724378230242,0.11711045348459313,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an african elephant,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0710324684912356,huge,3.0,False,False,-11.293065071105957,-9.641448020935059,-9.022470474243164,-10.818379402160645,-2.270594596862793,1.320303534720101,size-v2-natural-p0008-an_african_elephant-vs-an_ant,small,1.0,tiny_huge,0.057116507564347586,0.29788580973235984,0.5531823925623387,0.09181529014095378,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
a house mouse,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6713006780698679,large,2.0,False,False,-12.143051147460938,-10.816740989685059,-8.687177658081055,-11.17376708984375,-2.129563331604004,1.0801005618356954,size-v2-natural-p0015-a_house_mouse-vs-an_ant,small,1.0,tiny_huge,0.025582560894382798,0.0963725164658215,0.8106078462209039,0.06743707641889174,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a house mouse,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1456646124943441,huge,3.0,False,False,-11.066035270690918,-9.665242195129395,-9.16580581665039,-10.690940856933594,-1.9002294540405273,1.3487082269644706,size-v2-natural-p0015-a_house_mouse-vs-an_ant,small,1.0,tiny_huge,0.0757519813671831,0.3074331533919926,0.5065859760789359,0.11022888916188847,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a domestic cat,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5933429649289734,tiny,0.0,False,False,-13.790802001953125,-11.773837089538574,-9.469635963439941,-11.950028419494629,-2.4803924560546875,1.0356749183716785,size-v2-natural-p0015-a_domestic_cat-vs-an_ant,small,1.0,tiny_huge,0.011099611488984654,0.08341890973768228,0.8355382644293601,0.06994321434397316,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a domestic cat,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1456646124943441,huge,3.0,False,False,-11.066035270690918,-9.665242195129395,-9.16580581665039,-10.690940856933594,-1.9002294540405273,1.3487082269644706,size-v2-natural-p0015-a_domestic_cat-vs-an_ant,small,1.0,tiny_huge,0.0757519813671831,0.3074331533919926,0.5065859760789359,0.11022888916188847,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a labrador dog,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.4408528774275624,tiny,0.0,False,False,-11.430567741394043,-11.228557586669922,-8.171398162841797,-11.723634719848633,-3.552236557006836,1.0854510625235914,size-v2-natural-p0015-a_labrador_dog-vs-an_ant,small,1.0,tiny_huge,0.03448543821232792,0.042205363446651004,0.8975840209933054,0.025725177347715518,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a labrador dog,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1456646124943441,huge,3.0,False,False,-11.066035270690918,-9.665242195129395,-9.16580581665039,-10.690940856933594,-1.9002294540405273,1.3487082269644706,size-v2-natural-p0015-a_labrador_dog-vs-an_ant,small,1.0,tiny_huge,0.0757519813671831,0.3074331533919926,0.5065859760789359,0.11022888916188847,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an ant,an adult human,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1456646124943441,huge,3.0,False,False,-11.066035270690918,-9.665242195129395,-9.16580581665039,-10.690940856933594,-1.9002294540405273,1.3487082269644706,size-v2-natural-p0015-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.0757519813671831,0.3074331533919926,0.5065859760789359,0.11022888916188847,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an ant,an adult human,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.32943298572932966,tiny,0.0,False,False,-14.135440826416016,-12.63622760772705,-8.094100952148438,-10.63054084777832,-2.536439895629883,0.9416393004127098,size-v2-natural-p0015-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.002177642040794033,0.00975183894959456,0.9156026963911386,0.07246782261847297,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an african elephant,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.3731138900619655,tiny,0.0,False,False,-12.497196197509766,-11.30069637298584,-7.5146331787109375,-10.175582885742188,-2.66094970703125,0.9695438815579281,size-v2-natural-p0015-an_african_elephant-vs-an_ant,small,1.0,tiny_huge,0.00623642277020079,0.020633306045606415,0.9095680011561129,0.0635622700280799,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an african elephant,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1456646124943441,huge,3.0,False,False,-11.066035270690918,-9.665242195129395,-9.16580581665039,-10.690940856933594,-1.9002294540405273,1.3487082269644706,size-v2-natural-p0015-an_african_elephant-vs-an_ant,small,1.0,tiny_huge,0.0757519813671831,0.3074331533919926,0.5065859760789359,0.11022888916188847,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a house mouse,a domestic cat,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6713006780698679,large,2.0,False,False,-12.143051147460938,-10.816740989685059,-8.687177658081055,-11.17376708984375,-2.129563331604004,1.0801005618356954,size-v2-natural-p0015-a_house_mouse-vs-a_domestic_cat,small,1.0,tiny_huge,0.025582560894382798,0.0963725164658215,0.8106078462209039,0.06743707641889174,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a house mouse,a domestic cat,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5933429649289734,tiny,0.0,False,False,-13.790802001953125,-11.773837089538574,-9.469635963439941,-11.950028419494629,-2.4803924560546875,1.0356749183716785,size-v2-natural-p0015-a_house_mouse-vs-a_domestic_cat,small,1.0,tiny_huge,0.011099611488984654,0.08341890973768228,0.8355382644293601,0.06994321434397316,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a labrador dog,a house mouse,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.4408528774275624,tiny,0.0,False,False,-11.430567741394043,-11.228557586669922,-8.171398162841797,-11.723634719848633,-3.552236557006836,1.0854510625235914,size-v2-natural-p0015-a_labrador_dog-vs-a_house_mouse,small,1.0,tiny_huge,0.03448543821232792,0.042205363446651004,0.8975840209933054,0.025725177347715518,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a labrador dog,a house mouse,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6713006780698679,large,2.0,False,False,-12.143051147460938,-10.816740989685059,-8.687177658081055,-11.17376708984375,-2.129563331604004,1.0801005618356954,size-v2-natural-p0015-a_labrador_dog-vs-a_house_mouse,small,1.0,tiny_huge,0.025582560894382798,0.0963725164658215,0.8106078462209039,0.06743707641889174,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a house mouse,an adult human,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6713006780698679,large,2.0,False,False,-12.143051147460938,-10.816740989685059,-8.687177658081055,-11.17376708984375,-2.129563331604004,1.0801005618356954,size-v2-natural-p0015-a_house_mouse-vs-an_adult_human,small,1.0,tiny_huge,0.025582560894382798,0.0963725164658215,0.8106078462209039,0.06743707641889174,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a house mouse,an adult human,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.32943298572932966,tiny,0.0,False,False,-14.135440826416016,-12.63622760772705,-8.094100952148438,-10.63054084777832,-2.536439895629883,0.9416393004127098,size-v2-natural-p0015-a_house_mouse-vs-an_adult_human,small,1.0,tiny_huge,0.002177642040794033,0.00975183894959456,0.9156026963911386,0.07246782261847297,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a house mouse,an african elephant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6713006780698679,large,2.0,False,False,-12.143051147460938,-10.816740989685059,-8.687177658081055,-11.17376708984375,-2.129563331604004,1.0801005618356954,size-v2-natural-p0015-a_house_mouse-vs-an_african_elephant,small,1.0,tiny_huge,0.025582560894382798,0.0963725164658215,0.8106078462209039,0.06743707641889174,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a house mouse,an african elephant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.3731138900619655,tiny,0.0,False,False,-12.497196197509766,-11.30069637298584,-7.5146331787109375,-10.175582885742188,-2.66094970703125,0.9695438815579281,size-v2-natural-p0015-a_house_mouse-vs-an_african_elephant,small,1.0,tiny_huge,0.00623642277020079,0.020633306045606415,0.9095680011561129,0.0635622700280799,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a domestic cat,an ant,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.6705117573151087,small,1.0,False,False,-13.771136283874512,-11.631194114685059,-9.516718864440918,-11.705485343933105,2.1144752502441406,1.0297079768751791,size-v2-natural-p0025-a_domestic_cat-vs-an_ant,small,1.0,tiny_huge,0.011388852200263469,0.09679324114728993,0.8019549379798088,0.08986296867263792,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 25 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a domestic cat,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.2986025240267776,huge,3.0,False,False,-10.37034797668457,-9.750494003295898,-9.8103666305542,-10.894550323486328,-0.6198539733886719,1.628038031718488,size-v2-natural-p0025-a_domestic_cat-vs-an_ant,large,2.0,tiny_huge,0.19225874540805618,0.3573429877335162,0.33657582002728725,0.11382244683114028,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 25 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.49965491542408025,tiny,0.0,False,False,-11.204540252685547,-11.157150268554688,-8.225459098815918,-11.619590759277344,-3.394131660461426,1.1067192241082755,size-v2-natural-p0025-a_labrador_dog-vs-an_ant,small,1.0,tiny_huge,0.04468560241496487,0.04685423222462763,0.8789539524141257,0.029506212946281852,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 25 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,an ant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.2986025240267776,huge,3.0,False,False,-10.37034797668457,-9.750494003295898,-9.8103666305542,-10.894550323486328,-0.6198539733886719,1.628038031718488,size-v2-natural-p0025-a_labrador_dog-vs-an_ant,large,2.0,tiny_huge,0.19225874540805618,0.3573429877335162,0.33657582002728725,0.11382244683114028,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 25 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an ant,an adult human,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.2986025240267776,huge,3.0,False,False,-10.37034797668457,-9.750494003295898,-9.8103666305542,-10.894550323486328,-0.6198539733886719,1.628038031718488,size-v2-natural-p0025-an_ant-vs-an_adult_human,large,2.0,tiny_huge,0.19225874540805618,0.3573429877335162,0.33657582002728725,0.11382244683114028,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 25 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an ant,an adult human,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7362362650418898,tiny,0.0,False,False,-13.056953430175781,-11.812871932983398,-9.739428520202637,-11.91146469116211,-2.1720361709594727,1.0660622847140557,size-v2-natural-p0025-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.02840449350877139,0.09855638805885647,0.7837360280700284,0.08930309036234367,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 25 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an ant,an african elephant,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.2986025240267776,huge,3.0,False,False,-10.37034797668457,-9.750494003295898,-9.8103666305542,-10.894550323486328,-0.6198539733886719,1.628038031718488,size-v2-natural-p0025-an_ant-vs-an_african_elephant,large,2.0,tiny_huge,0.19225874540805618,0.3573429877335162,0.33657582002728725,0.11382244683114028,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 25 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_natural,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
