comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
Scale class 240 objects,Scale class 30 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9228173484819499,tiny,0.0,False,False,-9.279613494873047,-7.887357711791992,-6.621654510498047,-8.787022590637207,-2.16536808013916,1.20964489074712,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,small,1.0,tiny_huge,0.04778377035534374,0.1922779213843648,0.6817377369123591,0.07820057134793229,"The normal body length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter baseline for Scale class 240 objects, a body length of 60 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
Scale class 240 objects,Scale class 30 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.091407206044687,huge,3.0,False,False,-10.215328216552734,-8.921046257019043,-8.694177627563477,-11.099620819091797,-1.5211505889892578,1.5431517201135376,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,small,1.0,tiny_huge,0.10374659501180789,0.37850652012181246,0.47489889483448905,0.04284799003189065,"The normal body length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter baseline for Scale class 30 objects, a body length of 60 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
Scale class 60 objects,Scale class 30 objects,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9466464054468124,large,2.0,False,False,-10.321755409240723,-8.091262817382812,-8.455198287963867,-11.337525367736816,0.3639354705810547,1.6386856105959258,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_30_objects,large,2.0,tiny_huge,0.058368365548058486,0.5430854364613004,0.3774096410291495,0.02113655696149159,"The normal body length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter baseline for Scale class 60 objects, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 60 objects,Scale class 30 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9691714631557707,huge,3.0,False,False,-9.452868461608887,-7.466114044189453,-7.846087455749512,-10.805991172790527,-1.9867544174194336,1.6673118844704837,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_30_objects,large,2.0,tiny_huge,0.07387164294253092,0.5386593943375806,0.3683781669677297,0.01909079575215884,"The normal body length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter baseline for Scale class 30 objects, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 30 objects,Scale class 120 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9691714631557707,huge,3.0,False,False,-9.452868461608887,-7.466114044189453,-7.846087455749512,-10.805991172790527,-1.9867544174194336,1.6673118844704837,size-v2-iso_ratio-p0090-Scale_class_30_objects-vs-Scale_class_120_objects,large,2.0,tiny_huge,0.07387164294253092,0.5386593943375806,0.3683781669677297,0.01909079575215884,"The normal body length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter baseline for Scale class 30 objects, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 30 objects,Scale class 120 objects,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.645488331214227,small,1.0,False,False,-8.132000923156738,-6.827561378479004,-4.998974800109863,-8.489923477172852,1.8285865783691406,1.1760267640239541,size-v2-iso_ratio-p0090-Scale_class_30_objects-vs-Scale_class_120_objects,small,1.0,tiny_huge,0.035300695250373965,0.1301050503695977,0.8099145775336367,0.024679676846391593,"The normal body length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter baseline for Scale class 120 objects, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 240 objects,Scale class 30 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9013862792339001,tiny,0.0,False,False,-9.11654281616211,-7.214264392852783,-6.34266996383667,-9.043994903564453,-2.701324939727783,1.3075338370917031,size-v2-iso_ratio-p0090-Scale_class_240_objects-vs-Scale_class_30_objects,small,1.0,tiny_huge,0.04032754238222299,0.2702407133183393,0.6460697833083555,0.04336196099108211,"The normal body length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter baseline for Scale class 240 objects, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 240 objects,Scale class 30 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9691714631557707,huge,3.0,False,False,-9.452868461608887,-7.466114044189453,-7.846087455749512,-10.805991172790527,-1.9867544174194336,1.6673118844704837,size-v2-iso_ratio-p0090-Scale_class_240_objects-vs-Scale_class_30_objects,large,2.0,tiny_huge,0.07387164294253092,0.5386593943375806,0.3683781669677297,0.01909079575215884,"The normal body length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter baseline for Scale class 30 objects, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 60 objects,Scale class 120 objects,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9466464054468124,large,2.0,False,False,-10.321755409240723,-8.091262817382812,-8.455198287963867,-11.337525367736816,0.3639354705810547,1.6386856105959258,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_120_objects,large,2.0,tiny_huge,0.058368365548058486,0.5430854364613004,0.3774096410291495,0.02113655696149159,"The normal body length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter baseline for Scale class 60 objects, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 60 objects,Scale class 120 objects,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.645488331214227,small,1.0,False,False,-8.132000923156738,-6.827561378479004,-4.998974800109863,-8.489923477172852,1.8285865783691406,1.1760267640239541,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_120_objects,small,1.0,tiny_huge,0.035300695250373965,0.1301050503695977,0.8099145775336367,0.024679676846391593,"The normal body length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter baseline for Scale class 120 objects, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 240 objects,Scale class 60 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9013862792339001,tiny,0.0,False,False,-9.11654281616211,-7.214264392852783,-6.34266996383667,-9.043994903564453,-2.701324939727783,1.3075338370917031,size-v2-iso_ratio-p0090-Scale_class_240_objects-vs-Scale_class_60_objects,small,1.0,tiny_huge,0.04032754238222299,0.2702407133183393,0.6460697833083555,0.04336196099108211,"The normal body length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter baseline for Scale class 240 objects, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 240 objects,Scale class 60 objects,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9466464054468124,large,2.0,False,False,-10.321755409240723,-8.091262817382812,-8.455198287963867,-11.337525367736816,0.3639354705810547,1.6386856105959258,size-v2-iso_ratio-p0090-Scale_class_240_objects-vs-Scale_class_60_objects,large,2.0,tiny_huge,0.058368365548058486,0.5430854364613004,0.3774096410291495,0.02113655696149159,"The normal body length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter baseline for Scale class 60 objects, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 240 objects,Scale class 120 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9013862792339001,tiny,0.0,False,False,-9.11654281616211,-7.214264392852783,-6.34266996383667,-9.043994903564453,-2.701324939727783,1.3075338370917031,size-v2-iso_ratio-p0090-Scale_class_240_objects-vs-Scale_class_120_objects,small,1.0,tiny_huge,0.04032754238222299,0.2702407133183393,0.6460697833083555,0.04336196099108211,"The normal body length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter baseline for Scale class 240 objects, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 240 objects,Scale class 120 objects,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.645488331214227,small,1.0,False,False,-8.132000923156738,-6.827561378479004,-4.998974800109863,-8.489923477172852,1.8285865783691406,1.1760267640239541,size-v2-iso_ratio-p0090-Scale_class_240_objects-vs-Scale_class_120_objects,small,1.0,tiny_huge,0.035300695250373965,0.1301050503695977,0.8099145775336367,0.024679676846391593,"The normal body length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter baseline for Scale class 120 objects, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
Scale class 30 objects,Scale class 240 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0913542301780192,huge,3.0,False,False,-10.143341064453125,-8.73226547241211,-8.626151084899902,-10.954590797424316,-1.5171899795532227,1.5597809528894337,size-v2-iso_ratio-p0120-Scale_class_30_objects-vs-Scale_class_240_objects,small,1.0,tiny_huge,0.09897010722133863,0.40581340052021836,0.45124383018498115,0.04397266207346191,"The normal body length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter baseline for Scale class 30 objects, a body length of 120 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,120 centimeters,gradable_scalar,centimeters,120
Scale class 30 objects,Scale class 240 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0164221427778182,tiny,0.0,False,False,-10.146936416625977,-8.388589859008789,-7.684802055358887,-9.73789119720459,-2.053089141845703,1.3142750762884339,size-v2-iso_ratio-p0120-Scale_class_30_objects-vs-Scale_class_240_objects,small,1.0,tiny_huge,0.04990509270987174,0.2895910089195604,0.5853777803196979,0.07512611805087005,"The normal body length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter baseline for Scale class 240 objects, a body length of 120 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,120 centimeters,gradable_scalar,centimeters,120
Scale class 240 objects,Scale class 60 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0164221427778182,tiny,0.0,False,False,-10.146936416625977,-8.388589859008789,-7.684802055358887,-9.73789119720459,-2.053089141845703,1.3142750762884339,size-v2-iso_ratio-p0120-Scale_class_240_objects-vs-Scale_class_60_objects,small,1.0,tiny_huge,0.04990509270987174,0.2895910089195604,0.5853777803196979,0.07512611805087005,"The normal body length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter baseline for Scale class 240 objects, a body length of 120 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,120 centimeters,gradable_scalar,centimeters,120
Scale class 240 objects,Scale class 60 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1507986069203064,huge,3.0,False,False,-10.59334659576416,-9.389464378356934,-9.543164253234863,-11.51478385925293,-1.2038822174072266,1.6502815885628852,size-v2-iso_ratio-p0120-Scale_class_240_objects-vs-Scale_class_60_objects,large,2.0,tiny_huge,0.13176705692391757,0.4391837369762222,0.37661294383868776,0.05243626226117226,"The normal body length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter baseline for Scale class 60 objects, a body length of 120 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,120 centimeters,gradable_scalar,centimeters,120
Scale class 30 objects,Scale class 120 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9205232857006297,huge,3.0,False,False,-10.320581436157227,-8.2813081741333,-7.759169578552246,-10.809706687927246,-2.5614118576049805,1.4076822817630956,size-v2-iso_ratio-p0180-Scale_class_30_objects-vs-Scale_class_120_objects,small,1.0,tiny_huge,0.044939218367108444,0.34535888952171084,0.5821468476183486,0.027555044492832158,"The normal body length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter baseline for Scale class 30 objects, a body length of 180 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,180 centimeters,gradable_scalar,centimeters,180
Scale class 30 objects,Scale class 120 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0891746713687391,large,2.0,False,False,-8.948524475097656,-8.296911239624023,-7.762617588043213,-10.748199462890625,-0.5342936515808105,1.5903575290689553,size-v2-iso_ratio-p0180-Scale_class_30_objects-vs-Scale_class_120_objects,small,1.0,tiny_huge,0.15729105857171888,0.3017839007374418,0.514916551878915,0.026008488811924194,"The normal body length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter baseline for Scale class 120 objects, a body length of 180 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,180 centimeters,gradable_scalar,centimeters,180
Scale class 240 objects,Scale class 30 objects,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.7143024186867183,small,1.0,False,False,-10.468995094299316,-8.418527603149414,-6.816414833068848,-9.573416709899902,1.6021127700805664,1.1470604815901029,size-v2-iso_ratio-p0180-Scale_class_240_objects-vs-Scale_class_30_objects,small,1.0,tiny_huge,0.02008259811713396,0.15607258163023768,0.7746675239782259,0.04917729627440255,"The normal body length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter baseline for Scale class 240 objects, a body length of 180 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,180 centimeters,gradable_scalar,centimeters,180
Scale class 240 objects,Scale class 30 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9205232857006297,huge,3.0,False,False,-10.320581436157227,-8.2813081741333,-7.759169578552246,-10.809706687927246,-2.5614118576049805,1.4076822817630956,size-v2-iso_ratio-p0180-Scale_class_240_objects-vs-Scale_class_30_objects,small,1.0,tiny_huge,0.044939218367108444,0.34535888952171084,0.5821468476183486,0.027555044492832158,"The normal body length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter baseline for Scale class 30 objects, a body length of 180 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,180 centimeters,gradable_scalar,centimeters,180
Scale class 120 objects,Scale class 60 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0891746713687391,large,2.0,False,False,-8.948524475097656,-8.296911239624023,-7.762617588043213,-10.748199462890625,-0.5342936515808105,1.5903575290689553,size-v2-iso_ratio-p0180-Scale_class_120_objects-vs-Scale_class_60_objects,small,1.0,tiny_huge,0.15729105857171888,0.3017839007374418,0.514916551878915,0.026008488811924194,"The normal body length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter baseline for Scale class 120 objects, a body length of 180 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,180 centimeters,gradable_scalar,centimeters,180
Scale class 120 objects,Scale class 60 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0545218243881953,huge,3.0,False,False,-10.434638977050781,-8.79808235168457,-8.908985137939453,-11.394728660583496,-1.636556625366211,1.6075115142997305,size-v2-iso_ratio-p0180-Scale_class_120_objects-vs-Scale_class_60_objects,large,2.0,tiny_huge,0.0899405421108472,0.4620649354664493,0.4135600170342905,0.034434505388413014,"The normal body length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter baseline for Scale class 60 objects, a body length of 180 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,180 centimeters,gradable_scalar,centimeters,180
Scale class 60 objects,Scale class 240 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0545218243881953,huge,3.0,False,False,-10.434638977050781,-8.79808235168457,-8.908985137939453,-11.394728660583496,-1.636556625366211,1.6075115142997305,size-v2-iso_ratio-p0180-Scale_class_60_objects-vs-Scale_class_240_objects,large,2.0,tiny_huge,0.0899405421108472,0.4620649354664493,0.4135600170342905,0.034434505388413014,"The normal body length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter baseline for Scale class 60 objects, a body length of 180 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,180 centimeters,gradable_scalar,centimeters,180
Scale class 60 objects,Scale class 240 objects,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.7143024186867183,small,1.0,False,False,-10.468995094299316,-8.418527603149414,-6.816414833068848,-9.573416709899902,1.6021127700805664,1.1470604815901029,size-v2-iso_ratio-p0180-Scale_class_60_objects-vs-Scale_class_240_objects,small,1.0,tiny_huge,0.02008259811713396,0.15607258163023768,0.7746675239782259,0.04917729627440255,"The normal body length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter baseline for Scale class 240 objects, a body length of 180 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,180 centimeters,gradable_scalar,centimeters,180
Scale class 120 objects,Scale class 240 objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0891746713687391,large,2.0,False,False,-8.948524475097656,-8.296911239624023,-7.762617588043213,-10.748199462890625,-0.5342936515808105,1.5903575290689553,size-v2-iso_ratio-p0180-Scale_class_120_objects-vs-Scale_class_240_objects,small,1.0,tiny_huge,0.15729105857171888,0.3017839007374418,0.514916551878915,0.026008488811924194,"The normal body length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter baseline for Scale class 120 objects, a body length of 180 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_iso_ratio,comparison_class_explicit,180 centimeters,gradable_scalar,centimeters,180
