comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
adult humans in this fictional setting,african elephants in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.040428812817881,large,2.0,False,False,-10.030778884887695,-9.466043472290039,-10.615666389465332,-13.517547607421875,0.5647354125976562,2.114030697146254,size-v2-counter_natural-p0040-adult_humans_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,large,2.0,tiny_huge,0.29879730122974657,0.5255791691062601,0.16648045524449379,0.009143074419499419,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 40 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
adult humans in this fictional setting,african elephants in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.5698649340085291,small,1.0,False,False,-11.311259269714355,-11.61007022857666,-8.05352783203125,-10.214519500732422,2.160991668701172,0.9917762421289057,size-v2-counter_natural-p0040-adult_humans_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,small,1.0,tiny_huge,0.0325450950062923,0.024138684205907694,0.8458635886982132,0.0974526320895867,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 40 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
labrador dogs in this fictional setting,african elephants in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1059708663915089,tiny,0.0,False,False,-9.184086799621582,-8.126309394836426,-7.787722587585449,-10.24100112915039,-2.4532785415649414,1.548192013261244,size-v2-counter_natural-p0040-labrador_dogs_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,small,1.0,tiny_huge,0.1209486396783225,0.348327592523956,0.48869090917836483,0.0420328586193568,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 40 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
labrador dogs in this fictional setting,african elephants in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.5698649340085291,small,1.0,False,False,-11.311259269714355,-11.61007022857666,-8.05352783203125,-10.214519500732422,2.160991668701172,0.9917762421289057,size-v2-counter_natural-p0040-labrador_dogs_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,small,1.0,tiny_huge,0.0325450950062923,0.024138684205907694,0.8458635886982132,0.0974526320895867,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 40 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
african elephants in this fictional setting,house mice in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.5698649340085291,small,1.0,False,False,-11.311259269714355,-11.61007022857666,-8.05352783203125,-10.214519500732422,2.160991668701172,0.9917762421289057,size-v2-counter_natural-p0040-african_elephants_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,small,1.0,tiny_huge,0.0325450950062923,0.024138684205907694,0.8458635886982132,0.0974526320895867,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 40 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
african elephants in this fictional setting,house mice in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9091289138706611,tiny,0.0,False,False,-8.308377265930176,-8.39465045928955,-6.436108589172363,-8.68450927734375,-2.2484006881713867,1.2449609379305495,size-v2-counter_natural-p0040-african_elephants_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,small,1.0,tiny_huge,0.1098069915369037,0.10073073925351164,0.7140784848128152,0.07538378439676947,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 40 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
labrador dogs in this fictional setting,adult humans in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9709710742602575,tiny,0.0,False,False,-9.292770385742188,-8.499822616577148,-7.219386100769043,-9.5231351852417,-2.3037490844726562,1.2856896050039455,size-v2-counter_natural-p0060-labrador_dogs_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,small,1.0,tiny_huge,0.08364117933207,0.1848387352773814,0.6650885964529727,0.06643148893757592,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 60 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
labrador dogs in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.8935157346123986,huge,3.0,False,False,-8.633605003356934,-9.103889465332031,-10.803727149963379,-13.302291870117188,0.47028446197509766,2.495928087584569,size-v2-counter_natural-p0060-labrador_dogs_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,huge,3.0,tiny_huge,0.5719604095699121,0.3573748793245633,0.06529710022570581,0.005367610879818792,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 60 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
house mice in this fictional setting,adult humans in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7158925719556878,tiny,0.0,False,False,-8.550908088684082,-8.772908210754395,-5.901613235473633,-7.95637321472168,-2.054759979248047,1.0556804780059381,size-v2-counter_natural-p0060-house_mice_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,small,1.0,tiny_huge,0.05631529706798214,0.04510378116298449,0.7965270244760227,0.10205389729301065,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 60 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
house mice in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.8935157346123986,huge,3.0,False,False,-8.633605003356934,-9.103889465332031,-10.803727149963379,-13.302291870117188,0.47028446197509766,2.495928087584569,size-v2-counter_natural-p0060-house_mice_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,huge,3.0,tiny_huge,0.5719604095699121,0.3573748793245633,0.06529710022570581,0.005367610879818792,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 60 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
labrador dogs in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.6398957512280798,small,1.0,False,False,-10.026044845581055,-9.06108570098877,-6.653175354003906,-9.106066703796387,2.4079103469848633,1.0599344025881778,size-v2-counter_natural-p0090-labrador_dogs_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,small,1.0,tiny_huge,0.02833181954098003,0.0743619720658803,0.8262149998334771,0.07109120855966253,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
labrador dogs in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9301151313698144,huge,3.0,False,False,-7.84814453125,-8.68170166015625,-9.582249641418457,-12.226934432983398,0.83355712890625,2.4917227219584994,size-v2-counter_natural-p0090-labrador_dogs_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,huge,3.0,tiny_huge,0.6159153970107705,0.26761583019257024,0.10874487054104769,0.007723902255611572,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
adult humans in this fictional setting,house mice in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9301151313698144,huge,3.0,False,False,-7.84814453125,-8.68170166015625,-9.582249641418457,-12.226934432983398,0.83355712890625,2.4917227219584994,size-v2-counter_natural-p0090-adult_humans_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,huge,3.0,tiny_huge,0.6159153970107705,0.26761583019257024,0.10874487054104769,0.007723902255611572,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
adult humans in this fictional setting,house mice in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6167304280680078,tiny,0.0,False,False,-8.436911582946777,-8.807626724243164,-5.517390251159668,-7.736344337463379,-2.218954086303711,1.0303695866369897,size-v2-counter_natural-p0090-adult_humans_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,small,1.0,tiny_huge,0.044968982003553856,0.031039414177683116,0.8333838122709617,0.09060779154780134,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
african elephants in this fictional setting,adult humans in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0294230279802812,large,2.0,False,False,-9.61242961883545,-10.305562973022461,-10.837002754211426,-13.489766120910645,-0.6931333541870117,2.3663102406007335,size-v2-counter_natural-p0090-african_elephants_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,huge,3.0,tiny_huge,0.5510868726184376,0.2755472461018663,0.16195513054168842,0.011410750738007614,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
african elephants in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9301151313698144,huge,3.0,False,False,-7.84814453125,-8.68170166015625,-9.582249641418457,-12.226934432983398,0.83355712890625,2.4917227219584994,size-v2-counter_natural-p0090-african_elephants_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,huge,3.0,tiny_huge,0.6159153970107705,0.26761583019257024,0.10874487054104769,0.007723902255611572,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
labrador dogs in this fictional setting,house mice in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.6398957512280798,small,1.0,False,False,-10.026044845581055,-9.06108570098877,-6.653175354003906,-9.106066703796387,2.4079103469848633,1.0599344025881778,size-v2-counter_natural-p0090-labrador_dogs_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,small,1.0,tiny_huge,0.02833181954098003,0.0743619720658803,0.8262149998334771,0.07109120855966253,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
labrador dogs in this fictional setting,house mice in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6167304280680078,tiny,0.0,False,False,-8.436911582946777,-8.807626724243164,-5.517390251159668,-7.736344337463379,-2.218954086303711,1.0303695866369897,size-v2-counter_natural-p0090-labrador_dogs_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,small,1.0,tiny_huge,0.044968982003553856,0.031039414177683116,0.8333838122709617,0.09060779154780134,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
labrador dogs in this fictional setting,african elephants in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.6398957512280798,small,1.0,False,False,-10.026044845581055,-9.06108570098877,-6.653175354003906,-9.106066703796387,2.4079103469848633,1.0599344025881778,size-v2-counter_natural-p0090-labrador_dogs_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,small,1.0,tiny_huge,0.02833181954098003,0.0743619720658803,0.8262149998334771,0.07109120855966253,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
labrador dogs in this fictional setting,african elephants in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0294230279802812,large,2.0,False,False,-9.61242961883545,-10.305562973022461,-10.837002754211426,-13.489766120910645,-0.6931333541870117,2.3663102406007335,size-v2-counter_natural-p0090-labrador_dogs_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,huge,3.0,tiny_huge,0.5510868726184376,0.2755472461018663,0.16195513054168842,0.011410750738007614,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
house mice in this fictional setting,african elephants in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6167304280680078,tiny,0.0,False,False,-8.436911582946777,-8.807626724243164,-5.517390251159668,-7.736344337463379,-2.218954086303711,1.0303695866369897,size-v2-counter_natural-p0090-house_mice_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,small,1.0,tiny_huge,0.044968982003553856,0.031039414177683116,0.8333838122709617,0.09060779154780134,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 90 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
house mice in this fictional setting,african elephants in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.0294230279802812,large,2.0,False,False,-9.61242961883545,-10.305562973022461,-10.837002754211426,-13.489766120910645,-0.6931333541870117,2.3663102406007335,size-v2-counter_natural-p0090-house_mice_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,huge,3.0,tiny_huge,0.5510868726184376,0.2755472461018663,0.16195513054168842,0.011410750738007614,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 90 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
labrador dogs in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.4954736937739791,small,1.0,False,False,-10.959762573242188,-9.9170503616333,-6.719193458557129,-9.1071138381958,2.387920379638672,0.9806707499812961,size-v2-counter_natural-p0130-labrador_dogs_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,small,1.0,tiny_huge,0.012553201676528025,0.035612188694487706,0.8717867675627365,0.08004784206624779,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 130 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
labrador dogs in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9600536563381928,huge,3.0,False,False,-8.264209747314453,-9.058571815490723,-9.921666145324707,-12.207368850708008,0.7943620681762695,2.4636936767371616,size-v2-counter_natural-p0130-labrador_dogs_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,huge,3.0,tiny_huge,0.6017283402534298,0.2719026270037098,0.11470340196945226,0.01166563077340799,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 130 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
house mice in this fictional setting,adult humans in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5177668874092579,tiny,0.0,False,False,-9.440146446228027,-9.56625747680664,-5.771060943603516,-7.93890380859375,-2.1678428649902344,0.9647745629857748,size-v2-counter_natural-p0130-house_mice_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,small,1.0,tiny_huge,0.021937134477800456,0.019337956227842533,0.8602872470966882,0.09843766219766872,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 130 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
