abs_observed_ordered_shift,aligned_observed_shift,comparison_a,comparison_b,domain,expected_a,expected_b,expected_shift,expected_shift_sign,observed_ordered_shift,observed_ordered_shift_sign,ordered_score_a,ordered_score_b,pair_id,predictor_a,predictor_b,predictor_shift,predictor_shift_sign,prompt_hash_a,prompt_hash_b,shift_direction_match,standard_a,standard_b,target,value
1.08753009463643,1.08753009463643,freezer air,bath water,temperature,hot,cold,-3.0,negative,-1.08753009463643,negative,1.613184558354758,0.525654463718328,temp-v1_2-p005-freezer_air-vs-bath_water,23.0,-33.0,-56.0,negative,b4f39dd358dd9bc7,4a9032bbeccd8930,1,-18.0,38.0,5 degrees Celsius,5.0
1.0955477479104263,1.0955477479104263,freezer air,freshly served tea,temperature,hot,cold,-3.0,negative,-1.0955477479104263,negative,1.613184558354758,0.5176368104443315,temp-v1_2-p005-freezer_air-vs-freshly_served_tea,23.0,-75.0,-98.0,negative,b4f39dd358dd9bc7,2c9635bbf6c79aad,1,-18.0,80.0,5 degrees Celsius,5.0
0.8225695261231357,0.8225695261231357,freezer air,swimming-pool water,temperature,hot,cold,-3.0,negative,-0.8225695261231357,negative,1.613184558354758,0.7906150322316222,temp-v1_2-p005-freezer_air-vs-swimming_pool_water,23.0,-22.0,-45.0,negative,b4f39dd358dd9bc7,d38a3d3f0468c750,1,-18.0,27.0,5 degrees Celsius,5.0
0.5617720407012162,0.5617720407012162,freshly served tea,room air,temperature,cold,cool,1.0,positive,0.5617720407012162,positive,0.5176368104443315,1.0794088511455477,temp-v1_2-p005-freshly_served_tea-vs-room_air,-75.0,-16.0,59.0,positive,2c9635bbf6c79aad,4e520550b0a0eea5,1,80.0,21.0,5 degrees Celsius,5.0
0.5868570489261644,0.5868570489261644,heated oven air,freezer air,temperature,cold,hot,3.0,positive,0.5868570489261644,positive,1.0263275094285935,1.613184558354758,temp-v1_2-p005-heated_oven_air-vs-freezer_air,-175.0,23.0,198.0,positive,60477b1a9d25b06f,b4f39dd358dd9bc7,1,180.0,-18.0,5 degrees Celsius,5.0
0.5537543874272197,0.5537543874272197,room air,bath water,temperature,cool,cold,-1.0,negative,-0.5537543874272197,negative,1.0794088511455477,0.525654463718328,temp-v1_2-p005-room_air-vs-bath_water,-16.0,-33.0,-17.0,negative,4e520550b0a0eea5,4a9032bbeccd8930,1,21.0,38.0,5 degrees Celsius,5.0
0.5337757072092102,0.5337757072092102,room air,freezer air,temperature,cool,hot,2.0,positive,0.5337757072092102,positive,1.0794088511455477,1.613184558354758,temp-v1_2-p005-room_air-vs-freezer_air,-16.0,23.0,39.0,positive,4e520550b0a0eea5,b4f39dd358dd9bc7,1,21.0,-18.0,5 degrees Celsius,5.0
0.05308134171695422,0.05308134171695422,room air,heated oven air,temperature,cool,cold,-1.0,negative,-0.05308134171695422,negative,1.0794088511455477,1.0263275094285935,temp-v1_2-p005-room_air-vs-heated_oven_air,-16.0,-175.0,-159.0,negative,4e520550b0a0eea5,60477b1a9d25b06f,1,21.0,180.0,5 degrees Celsius,5.0
0.2887938189139255,0.2887938189139255,swimming-pool water,room air,temperature,cold,cool,1.0,positive,0.2887938189139255,positive,0.7906150322316222,1.0794088511455477,temp-v1_2-p005-swimming_pool_water-vs-room_air,-22.0,-16.0,6.0,positive,d38a3d3f0468c750,4e520550b0a0eea5,1,27.0,21.0,5 degrees Celsius,5.0
0.9810287317393244,0.9810287317393244,bath water,freezer air,temperature,cold,hot,3.0,positive,0.9810287317393244,positive,0.3311839230462862,1.3122126547856106,temp-v1_2-p015-bath_water-vs-freezer_air,-23.0,33.0,56.0,positive,4977e50843bb7bb3,4c65756d1a19e71e,1,38.0,-18.0,15 degrees Celsius,15.0
0.194188498701781,0.194188498701781,bath water,swimming-pool water,temperature,cold,cool,1.0,positive,0.194188498701781,positive,0.3311839230462862,0.5253724217480672,temp-v1_2-p015-bath_water-vs-swimming_pool_water,-23.0,-12.0,11.0,positive,4977e50843bb7bb3,433a44ff33405d27,1,38.0,27.0,15 degrees Celsius,15.0
0.31976543248179,0.31976543248179,freezer air,room air,temperature,hot,cool,-2.0,negative,-0.31976543248179,negative,1.3122126547856106,0.9924472223038205,temp-v1_2-p015-freezer_air-vs-room_air,33.0,-6.0,-39.0,negative,4c65756d1a19e71e,589eebe245e26f66,1,-18.0,21.0,15 degrees Celsius,15.0
0.8590340051761354,0.8590340051761354,freshly served tea,freezer air,temperature,cold,hot,3.0,positive,0.8590340051761354,positive,0.4531786496094752,1.3122126547856106,temp-v1_2-p015-freshly_served_tea-vs-freezer_air,-65.0,33.0,98.0,positive,f41fc7269a8eafa0,4c65756d1a19e71e,1,80.0,-18.0,15 degrees Celsius,15.0
0.5392685726943454,0.5392685726943454,freshly served tea,room air,temperature,cold,cool,1.0,positive,0.5392685726943454,positive,0.4531786496094752,0.9924472223038205,temp-v1_2-p015-freshly_served_tea-vs-room_air,-65.0,-6.0,59.0,positive,f41fc7269a8eafa0,589eebe245e26f66,1,80.0,21.0,15 degrees Celsius,15.0
0.43850371125754195,0.43850371125754195,heated oven air,freezer air,temperature,cold,hot,3.0,positive,0.43850371125754195,positive,0.8737089435280686,1.3122126547856106,temp-v1_2-p015-heated_oven_air-vs-freezer_air,-165.0,33.0,198.0,positive,78ab8525d5525d9e,4c65756d1a19e71e,1,180.0,-18.0,15 degrees Celsius,15.0
0.6612632992575344,0.6612632992575344,room air,bath water,temperature,cool,cold,-1.0,negative,-0.6612632992575344,negative,0.9924472223038205,0.3311839230462862,temp-v1_2-p015-room_air-vs-bath_water,-6.0,-23.0,-17.0,negative,589eebe245e26f66,4977e50843bb7bb3,1,21.0,38.0,15 degrees Celsius,15.0
0.11873827877575194,0.11873827877575194,room air,heated oven air,temperature,cool,cold,-1.0,negative,-0.11873827877575194,negative,0.9924472223038205,0.8737089435280686,temp-v1_2-p015-room_air-vs-heated_oven_air,-6.0,-165.0,-159.0,negative,589eebe245e26f66,78ab8525d5525d9e,1,21.0,180.0,15 degrees Celsius,15.0
0.7868402330375434,0.7868402330375434,swimming-pool water,freezer air,temperature,cool,hot,2.0,positive,0.7868402330375434,positive,0.5253724217480672,1.3122126547856106,temp-v1_2-p015-swimming_pool_water-vs-freezer_air,-12.0,33.0,45.0,positive,433a44ff33405d27,4c65756d1a19e71e,1,27.0,-18.0,15 degrees Celsius,15.0
0.07219377213859202,0.07219377213859202,swimming-pool water,freshly served tea,temperature,cool,cold,-1.0,negative,-0.07219377213859202,negative,0.5253724217480672,0.4531786496094752,temp-v1_2-p015-swimming_pool_water-vs-freshly_served_tea,-12.0,-65.0,-53.0,negative,433a44ff33405d27,f41fc7269a8eafa0,1,27.0,80.0,15 degrees Celsius,15.0
0.3483365217800014,-0.3483365217800014,swimming-pool water,heated oven air,temperature,cool,cold,-1.0,negative,0.3483365217800014,positive,0.5253724217480672,0.8737089435280686,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,-12.0,-165.0,-153.0,negative,433a44ff33405d27,78ab8525d5525d9e,0,27.0,180.0,15 degrees Celsius,15.0
1.137979326535739,1.137979326535739,bath water,freezer air,temperature,cool,hot,2.0,positive,1.137979326535739,positive,0.5637226678212918,1.7017019943570308,temp-v1_2-p025-bath_water-vs-freezer_air,-13.0,43.0,56.0,positive,33a4937c0708b8ad,f04353d39056d012,1,38.0,-18.0,25 degrees Celsius,25.0
0.38271812014582796,-0.38271812014582796,bath water,heated oven air,temperature,cool,cold,-1.0,negative,0.38271812014582796,positive,0.5637226678212918,0.9464407879671197,temp-v1_2-p025-bath_water-vs-heated_oven_air,-13.0,-155.0,-142.0,negative,33a4937c0708b8ad,22e1be95806a89d1,0,38.0,180.0,25 degrees Celsius,25.0
1.591570502251888,1.591570502251888,bath water,room air,temperature,cool,warm,1.0,positive,1.591570502251888,positive,0.5637226678212918,2.15529317007318,temp-v1_2-p025-bath_water-vs-room_air,-13.0,4.0,17.0,positive,33a4937c0708b8ad,64dc9fb3b69342fe,1,38.0,21.0,25 degrees Celsius,25.0
0.18286681262680082,-0.18286681262680082,freshly served tea,bath water,temperature,cold,cool,1.0,positive,-0.18286681262680082,negative,0.7465894804480926,0.5637226678212918,temp-v1_2-p025-freshly_served_tea-vs-bath_water,-55.0,-13.0,42.0,positive,9d754b440f793abb,33a4937c0708b8ad,0,80.0,38.0,25 degrees Celsius,25.0
0.9551125139089383,0.9551125139089383,freshly served tea,freezer air,temperature,cold,hot,3.0,positive,0.9551125139089383,positive,0.7465894804480926,1.7017019943570308,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,-55.0,43.0,98.0,positive,9d754b440f793abb,f04353d39056d012,1,80.0,-18.0,25 degrees Celsius,25.0
1.4087036896250873,1.4087036896250873,freshly served tea,room air,temperature,cold,warm,2.0,positive,1.4087036896250873,positive,0.7465894804480926,2.15529317007318,temp-v1_2-p025-freshly_served_tea-vs-room_air,-55.0,4.0,59.0,positive,9d754b440f793abb,64dc9fb3b69342fe,1,80.0,21.0,25 degrees Celsius,25.0
0.7552612063899111,0.7552612063899111,heated oven air,freezer air,temperature,cold,hot,3.0,positive,0.7552612063899111,positive,0.9464407879671197,1.7017019943570308,temp-v1_2-p025-heated_oven_air-vs-freezer_air,-155.0,43.0,198.0,positive,22e1be95806a89d1,f04353d39056d012,1,180.0,-18.0,25 degrees Celsius,25.0
1.2088523821060602,1.2088523821060602,heated oven air,room air,temperature,cold,warm,2.0,positive,1.2088523821060602,positive,0.9464407879671197,2.15529317007318,temp-v1_2-p025-heated_oven_air-vs-room_air,-155.0,4.0,159.0,positive,22e1be95806a89d1,64dc9fb3b69342fe,1,180.0,21.0,25 degrees Celsius,25.0
0.45359117571614904,-0.45359117571614904,room air,freezer air,temperature,warm,hot,1.0,positive,-0.45359117571614904,negative,2.15529317007318,1.7017019943570308,temp-v1_2-p025-room_air-vs-freezer_air,4.0,43.0,39.0,positive,64dc9fb3b69342fe,f04353d39056d012,0,21.0,-18.0,25 degrees Celsius,25.0
0.8556216771061939,0.8556216771061939,freezer air,freshly served tea,temperature,hot,cold,-3.0,negative,-0.8556216771061939,negative,1.7120711158904727,0.8564494387842788,temp-v1_2-p035-freezer_air-vs-freshly_served_tea,53.0,-45.0,-98.0,negative,0d3887ba948b1f61,050816ece94f1495,1,-18.0,80.0,35 degrees Celsius,35.0
0.8391079929792556,0.8391079929792556,freezer air,heated oven air,temperature,hot,cold,-3.0,negative,-0.8391079929792556,negative,1.7120711158904727,0.872963122911217,temp-v1_2-p035-freezer_air-vs-heated_oven_air,53.0,-145.0,-198.0,negative,0d3887ba948b1f61,bdac963c016156c9,1,-18.0,180.0,35 degrees Celsius,35.0
0.35064283509363836,-0.35064283509363836,freezer air,room air,temperature,hot,warm,-1.0,negative,0.35064283509363836,positive,1.7120711158904727,2.062713950984111,temp-v1_2-p035-freezer_air-vs-room_air,53.0,14.0,-39.0,negative,0d3887ba948b1f61,b743d0a9494eaeef,0,-18.0,21.0,35 degrees Celsius,35.0
1.2062645121998323,1.2062645121998323,freshly served tea,room air,temperature,cold,warm,2.0,positive,1.2062645121998323,positive,0.8564494387842788,2.062713950984111,temp-v1_2-p035-freshly_served_tea-vs-room_air,-45.0,14.0,59.0,positive,050816ece94f1495,b743d0a9494eaeef,1,80.0,21.0,35 degrees Celsius,35.0
1.189750828072894,1.189750828072894,heated oven air,room air,temperature,cold,warm,2.0,positive,1.189750828072894,positive,0.872963122911217,2.062713950984111,temp-v1_2-p035-heated_oven_air-vs-room_air,-145.0,14.0,159.0,positive,bdac963c016156c9,b743d0a9494eaeef,1,180.0,21.0,35 degrees Celsius,35.0
1.2262125301341418,1.2262125301341418,heated oven air,swimming-pool water,temperature,cold,warm,2.0,positive,1.2262125301341418,positive,0.872963122911217,2.099175653045359,temp-v1_2-p035-heated_oven_air-vs-swimming_pool_water,-145.0,8.0,153.0,positive,bdac963c016156c9,0f340cfe0ead2bcd,1,180.0,27.0,35 degrees Celsius,35.0
0.38710453715488624,-0.38710453715488624,swimming-pool water,freezer air,temperature,warm,hot,1.0,positive,-0.38710453715488624,negative,2.099175653045359,1.7120711158904727,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,8.0,53.0,45.0,positive,0f340cfe0ead2bcd,0d3887ba948b1f61,0,27.0,-18.0,35 degrees Celsius,35.0
1.2427262142610802,1.2427262142610802,swimming-pool water,freshly served tea,temperature,warm,cold,-2.0,negative,-1.2427262142610802,negative,2.099175653045359,0.8564494387842788,temp-v1_2-p035-swimming_pool_water-vs-freshly_served_tea,8.0,-45.0,-53.0,negative,0f340cfe0ead2bcd,050816ece94f1495,1,27.0,80.0,35 degrees Celsius,35.0
0.9522587980437773,0.9522587980437773,bath water,freshly served tea,temperature,warm,cold,-2.0,negative,-0.9522587980437773,negative,1.8813618302607762,0.9291030322169989,temp-v1_2-p045-bath_water-vs-freshly_served_tea,7.0,-35.0,-42.0,negative,41ce5834e370eb8b,bf4e6e5026526e9f,1,38.0,80.0,45 degrees Celsius,45.0
0.8793227811536406,0.8793227811536406,bath water,heated oven air,temperature,warm,cold,-2.0,negative,-0.8793227811536406,negative,1.8813618302607762,1.0020390491071356,temp-v1_2-p045-bath_water-vs-heated_oven_air,7.0,-135.0,-142.0,negative,41ce5834e370eb8b,dbf1b74d94896e01,1,38.0,180.0,45 degrees Celsius,45.0
0.06636051451601976,-0.06636051451601976,freezer air,bath water,temperature,hot,warm,-1.0,negative,0.06636051451601976,positive,1.8150013157447564,1.8813618302607762,temp-v1_2-p045-freezer_air-vs-bath_water,63.0,7.0,-56.0,negative,db93f8141b77ebd6,41ce5834e370eb8b,0,-18.0,38.0,45 degrees Celsius,45.0
0.2183660315187923,-0.2183660315187923,freezer air,swimming-pool water,temperature,hot,warm,-1.0,negative,0.2183660315187923,positive,1.8150013157447564,2.0333673472635487,temp-v1_2-p045-freezer_air-vs-swimming_pool_water,63.0,18.0,-45.0,negative,db93f8141b77ebd6,378e5419345d0236,0,-18.0,27.0,45 degrees Celsius,45.0
0.8858982835277576,0.8858982835277576,freshly served tea,freezer air,temperature,cold,hot,3.0,positive,0.8858982835277576,positive,0.9291030322169989,1.8150013157447564,temp-v1_2-p045-freshly_served_tea-vs-freezer_air,-35.0,63.0,98.0,positive,bf4e6e5026526e9f,db93f8141b77ebd6,1,80.0,-18.0,45 degrees Celsius,45.0
1.2952881449813711,1.2952881449813711,freshly served tea,room air,temperature,cold,hot,3.0,positive,1.2952881449813711,positive,0.9291030322169989,2.22439117719837,temp-v1_2-p045-freshly_served_tea-vs-room_air,-35.0,24.0,59.0,positive,bf4e6e5026526e9f,4d91a8c037233497,1,80.0,21.0,45 degrees Celsius,45.0
0.8129622666376208,0.8129622666376208,heated oven air,freezer air,temperature,cold,hot,3.0,positive,0.8129622666376208,positive,1.0020390491071356,1.8150013157447564,temp-v1_2-p045-heated_oven_air-vs-freezer_air,-135.0,63.0,198.0,positive,dbf1b74d94896e01,db93f8141b77ebd6,1,180.0,-18.0,45 degrees Celsius,45.0
1.2223521280912344,1.2223521280912344,heated oven air,room air,temperature,cold,hot,3.0,positive,1.2223521280912344,positive,1.0020390491071356,2.22439117719837,temp-v1_2-p045-heated_oven_air-vs-room_air,-135.0,24.0,159.0,positive,dbf1b74d94896e01,4d91a8c037233497,1,180.0,21.0,45 degrees Celsius,45.0
1.0313282981564131,1.0313282981564131,heated oven air,swimming-pool water,temperature,cold,warm,2.0,positive,1.0313282981564131,positive,1.0020390491071356,2.0333673472635487,temp-v1_2-p045-heated_oven_air-vs-swimming_pool_water,-135.0,18.0,153.0,positive,dbf1b74d94896e01,378e5419345d0236,1,180.0,27.0,45 degrees Celsius,45.0
0.3430293469375938,0.3430293469375938,room air,bath water,temperature,hot,warm,-1.0,negative,-0.3430293469375938,negative,2.22439117719837,1.8813618302607762,temp-v1_2-p045-room_air-vs-bath_water,24.0,7.0,-17.0,negative,4d91a8c037233497,41ce5834e370eb8b,1,21.0,38.0,45 degrees Celsius,45.0
1.1042643150465499,1.1042643150465499,swimming-pool water,freshly served tea,temperature,warm,cold,-2.0,negative,-1.1042643150465499,negative,2.0333673472635487,0.9291030322169989,temp-v1_2-p045-swimming_pool_water-vs-freshly_served_tea,18.0,-35.0,-53.0,negative,378e5419345d0236,bf4e6e5026526e9f,1,27.0,80.0,45 degrees Celsius,45.0
0.19102382993482125,0.19102382993482125,swimming-pool water,room air,temperature,warm,hot,1.0,positive,0.19102382993482125,positive,2.0333673472635487,2.22439117719837,temp-v1_2-p045-swimming_pool_water-vs-room_air,18.0,24.0,6.0,positive,378e5419345d0236,4d91a8c037233497,1,27.0,21.0,45 degrees Celsius,45.0
1.0808690982336864,1.0808690982336864,bath water,freshly served tea,temperature,warm,cold,-2.0,negative,-1.0808690982336864,negative,1.839607309887378,0.7587382116536917,temp-v1_2-p055-bath_water-vs-freshly_served_tea,17.0,-25.0,-42.0,negative,c34d5ecf30a43cef,afc6001d1ade617a,1,38.0,80.0,55 degrees Celsius,55.0
0.13782818972489208,0.13782818972489208,bath water,swimming-pool water,temperature,warm,hot,1.0,positive,0.13782818972489208,positive,1.839607309887378,1.97743549961227,temp-v1_2-p055-bath_water-vs-swimming_pool_water,17.0,28.0,11.0,positive,c34d5ecf30a43cef,daac4377e14cb7cb,1,38.0,27.0,55 degrees Celsius,55.0
0.005067318496292161,0.005067318496292161,freezer air,bath water,temperature,hot,warm,-1.0,negative,-0.005067318496292161,negative,1.8446746283836701,1.839607309887378,temp-v1_2-p055-freezer_air-vs-bath_water,73.0,17.0,-56.0,negative,2a2615bbae9a162e,c34d5ecf30a43cef,1,-18.0,38.0,55 degrees Celsius,55.0
1.0859364167299783,1.0859364167299783,freezer air,freshly served tea,temperature,hot,cold,-3.0,negative,-1.0859364167299783,negative,1.8446746283836701,0.7587382116536917,temp-v1_2-p055-freezer_air-vs-freshly_served_tea,73.0,-25.0,-98.0,negative,2a2615bbae9a162e,afc6001d1ade617a,1,-18.0,80.0,55 degrees Celsius,55.0
1.2186972879585785,1.2186972879585785,freshly served tea,swimming-pool water,temperature,cold,hot,3.0,positive,1.2186972879585785,positive,0.7587382116536917,1.97743549961227,temp-v1_2-p055-freshly_served_tea-vs-swimming_pool_water,-25.0,28.0,53.0,positive,afc6001d1ade617a,daac4377e14cb7cb,1,80.0,27.0,55 degrees Celsius,55.0
0.9624585477756473,0.9624585477756473,heated oven air,bath water,temperature,cold,warm,2.0,positive,0.9624585477756473,positive,0.8771487621117307,1.839607309887378,temp-v1_2-p055-heated_oven_air-vs-bath_water,-125.0,17.0,142.0,positive,991abf4a1ce6d0d8,c34d5ecf30a43cef,1,180.0,38.0,55 degrees Celsius,55.0
0.9675258662719395,0.9675258662719395,heated oven air,freezer air,temperature,cold,hot,3.0,positive,0.9675258662719395,positive,0.8771487621117307,1.8446746283836701,temp-v1_2-p055-heated_oven_air-vs-freezer_air,-125.0,73.0,198.0,positive,991abf4a1ce6d0d8,2a2615bbae9a162e,1,180.0,-18.0,55 degrees Celsius,55.0
0.13828679520462916,0.13828679520462916,room air,bath water,temperature,hot,warm,-1.0,negative,-0.13828679520462916,negative,1.9778941050920071,1.839607309887378,temp-v1_2-p055-room_air-vs-bath_water,34.0,17.0,-17.0,negative,316a83b6059b815d,c34d5ecf30a43cef,1,21.0,38.0,55 degrees Celsius,55.0
1.2191558934383155,1.2191558934383155,room air,freshly served tea,temperature,hot,cold,-3.0,negative,-1.2191558934383155,negative,1.9778941050920071,0.7587382116536917,temp-v1_2-p055-room_air-vs-freshly_served_tea,34.0,-25.0,-59.0,negative,316a83b6059b815d,afc6001d1ade617a,1,21.0,80.0,55 degrees Celsius,55.0
1.1007453429802765,1.1007453429802765,room air,heated oven air,temperature,hot,cold,-3.0,negative,-1.1007453429802765,negative,1.9778941050920071,0.8771487621117307,temp-v1_2-p055-room_air-vs-heated_oven_air,34.0,-125.0,-159.0,negative,316a83b6059b815d,991abf4a1ce6d0d8,1,21.0,180.0,55 degrees Celsius,55.0
1.1002867375005394,1.1002867375005394,swimming-pool water,heated oven air,temperature,hot,cold,-3.0,negative,-1.1002867375005394,negative,1.97743549961227,0.8771487621117307,temp-v1_2-p055-swimming_pool_water-vs-heated_oven_air,28.0,-125.0,-153.0,negative,daac4377e14cb7cb,991abf4a1ce6d0d8,1,27.0,180.0,55 degrees Celsius,55.0
0.20031776097404208,-0.20031776097404208,bath water,freshly served tea,temperature,hot,warm,-1.0,negative,0.20031776097404208,positive,2.1227555419547888,2.323073302928831,temp-v1_2-p085-bath_water-vs-freshly_served_tea,47.0,5.0,-42.0,negative,c87602ff76477b37,ae06cc763c47dd5a,0,38.0,80.0,85 degrees Celsius,85.0
0.4844511789031325,-0.4844511789031325,freezer air,freshly served tea,temperature,hot,warm,-1.0,negative,0.4844511789031325,positive,1.8386221240256984,2.323073302928831,temp-v1_2-p085-freezer_air-vs-freshly_served_tea,103.0,5.0,-98.0,negative,29b39cd330b601f4,ae06cc763c47dd5a,0,-18.0,80.0,85 degrees Celsius,85.0
0.15263561897041322,0.15263561897041322,freezer air,heated oven air,temperature,hot,cold,-3.0,negative,-0.15263561897041322,negative,1.8386221240256984,1.6859865050552851,temp-v1_2-p085-freezer_air-vs-heated_oven_air,103.0,-95.0,-198.0,negative,29b39cd330b601f4,80b8d8b87c9d65c8,1,-18.0,180.0,85 degrees Celsius,85.0
0.03794662007378635,-0.03794662007378635,freshly served tea,room air,temperature,warm,hot,1.0,positive,-0.03794662007378635,negative,2.323073302928831,2.2851266828550445,temp-v1_2-p085-freshly_served_tea-vs-room_air,5.0,64.0,59.0,positive,ae06cc763c47dd5a,bc9b39da98b8f298,0,80.0,21.0,85 degrees Celsius,85.0
0.43676903689950364,0.43676903689950364,heated oven air,bath water,temperature,cold,hot,3.0,positive,0.43676903689950364,positive,1.6859865050552851,2.1227555419547888,temp-v1_2-p085-heated_oven_air-vs-bath_water,-95.0,47.0,142.0,positive,80b8d8b87c9d65c8,c87602ff76477b37,1,180.0,38.0,85 degrees Celsius,85.0
0.6370867978735457,0.6370867978735457,heated oven air,freshly served tea,temperature,cold,warm,2.0,positive,0.6370867978735457,positive,1.6859865050552851,2.323073302928831,temp-v1_2-p085-heated_oven_air-vs-freshly_served_tea,-95.0,5.0,100.0,positive,80b8d8b87c9d65c8,ae06cc763c47dd5a,1,180.0,80.0,85 degrees Celsius,85.0
0.5991401777997594,0.5991401777997594,room air,heated oven air,temperature,hot,cold,-3.0,negative,-0.5991401777997594,negative,2.2851266828550445,1.6859865050552851,temp-v1_2-p085-room_air-vs-heated_oven_air,64.0,-95.0,-159.0,negative,bc9b39da98b8f298,80b8d8b87c9d65c8,1,21.0,180.0,85 degrees Celsius,85.0
0.10871652592679126,0.10871652592679126,swimming-pool water,freshly served tea,temperature,hot,warm,-1.0,negative,-0.10871652592679126,negative,2.431789828855622,2.323073302928831,temp-v1_2-p085-swimming_pool_water-vs-freshly_served_tea,58.0,5.0,-53.0,negative,8b3029de2cd98cda,ae06cc763c47dd5a,1,27.0,80.0,85 degrees Celsius,85.0
0.745803323800337,0.745803323800337,swimming-pool water,heated oven air,temperature,hot,cold,-3.0,negative,-0.745803323800337,negative,2.431789828855622,1.6859865050552851,temp-v1_2-p085-swimming_pool_water-vs-heated_oven_air,58.0,-95.0,-153.0,negative,8b3029de2cd98cda,80b8d8b87c9d65c8,1,27.0,180.0,85 degrees Celsius,85.0
0.445362186763957,0.445362186763957,freshly served tea,heated oven air,temperature,hot,cold,-3.0,negative,-0.445362186763957,negative,1.6032151017498837,1.1578529149859267,temp-v1_2-p120-freshly_served_tea-vs-heated_oven_air,40.0,-60.0,-100.0,negative,38279d188efed550,b98a27a96de81638,1,80.0,180.0,120 degrees Celsius,120.0
0.7986306245264874,0.7986306245264874,heated oven air,bath water,temperature,cold,hot,3.0,positive,0.7986306245264874,positive,1.1578529149859267,1.956483539512414,temp-v1_2-p120-heated_oven_air-vs-bath_water,-60.0,82.0,142.0,positive,b98a27a96de81638,ccb130fb2426ae54,1,180.0,38.0,120 degrees Celsius,120.0
