comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_mature,logscore_old,logscore_young,logscore_youthful,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_mature,prob_old,prob_young,prob_youthful,prompt,scale_type,side,source,standard_type,target,type,unit,value
a horse,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.8012805019767549,young,0.0,False,False,-13.092000961303711,-8.443559646606445,-9.265700340270996,-11.166136741638184,-0.8221406936645508,2.0365171400500093,age-v1_2-p0003-a_horse-vs-a_domestic_dog,old,3.0,young_old,0.006322086672241307,0.6601655507394352,0.29013604810110244,0.04337631448722111,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 3 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,3 years,gradable_scalar,years,3
a horse,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.6333631435311727,youthful,1.0,False,False,-12.016587257385254,-8.363566398620605,-10.325374603271484,-11.269706726074219,-2.9061403274536133,2.5438126694056926,age-v1_2-p0003-a_horse-vs-a_domestic_dog,old,3.0,young_old,0.021219019358623675,0.8188646255411015,0.11513560103513422,0.04478075406514048,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 3 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,3 years,gradable_scalar,years,3
a human,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.7653282200325793,young,0.0,False,False,-13.072728157043457,-8.593039512634277,-9.689534187316895,-11.328369140625,-1.0964946746826172,2.189361862789371,age-v1_2-p0003-a_human-vs-a_domestic_dog,old,3.0,young_old,0.00803896211775678,0.7090943762395814,0.2368658518075489,0.04600080983511287,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 3 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,3 years,gradable_scalar,years,3
a human,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.6333631435311727,youthful,1.0,False,False,-12.016587257385254,-8.363566398620605,-10.325374603271484,-11.269706726074219,-2.9061403274536133,2.5438126694056926,age-v1_2-p0003-a_human-vs-a_domestic_dog,old,3.0,young_old,0.021219019358623675,0.8188646255411015,0.11513560103513422,0.04478075406514048,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 3 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,3 years,gradable_scalar,years,3
a galapagos tortoise,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.6553487335010838,young,0.0,False,False,-11.35405158996582,-7.412779808044434,-9.010579109191895,-10.58835220336914,-1.597799301147461,2.438094052048123,age-v1_2-p0003-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.015372345439663739,0.7914303883058392,0.16013907000321928,0.033058196251277594,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 3 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,3 years,gradable_scalar,years,3
a galapagos tortoise,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.6333631435311727,youthful,1.0,False,False,-12.016587257385254,-8.363566398620605,-10.325374603271484,-11.269706726074219,-2.9061403274536133,2.5438126694056926,age-v1_2-p0003-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.021219019358623675,0.8188646255411015,0.11513560103513422,0.04478075406514048,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 3 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,3 years,gradable_scalar,years,3
a domestic dog,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.6333631435311727,youthful,1.0,False,False,-12.016587257385254,-8.363566398620605,-10.325374603271484,-11.269706726074219,-2.9061403274536133,2.5438126694056926,age-v1_2-p0003-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.021219019358623675,0.8188646255411015,0.11513560103513422,0.04478075406514048,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 3 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,3 years,gradable_scalar,years,3
a domestic dog,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.9465237214519077,young,0.0,False,False,-11.67918872833252,-9.334479331970215,-9.927189826965332,-12.287904739379883,-0.5927104949951172,1.9072151019162982,age-v1_2-p0003-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.05636849174040041,0.5879369661189133,0.32502732206192886,0.030667220078757364,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 3 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,3 years,gradable_scalar,years,3
a horse,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.8402996806644905,youthful,1.0,False,False,-12.341547966003418,-8.014854431152344,-8.446967124938965,-10.79936695098877,-2.784512519836426,1.7911778579387994,age-v1_2-p0006-a_horse-vs-a_domestic_mouse,old,3.0,young_old,0.00766261080149459,0.5800105518597036,0.3765058565821021,0.03582098075669979,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 6 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a horse,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation,age,0.4160452059774823,old,3.0,False,False,-10.412203788757324,-5.088021755218506,-7.276487827301025,-9.350603103637695,2.1884660720825195,2.6734796579543647,age-v1_2-p0006-a_horse-vs-a_domestic_mouse,old,3.0,young_old,0.00430781013465903,0.8841367269092204,0.09910160599873485,0.01245385695738571,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 6 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a domestic mouse,a human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation,age,0.4160452059774823,old,3.0,False,False,-10.412203788757324,-5.088021755218506,-7.276487827301025,-9.350603103637695,2.1884660720825195,2.6734796579543647,age-v1_2-p0006-a_domestic_mouse-vs-a_human,old,3.0,young_old,0.00430781013465903,0.8841367269092204,0.09910160599873485,0.01245385695738571,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 6 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a domestic mouse,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.8847917286172597,young,0.0,False,False,-12.286678314208984,-8.189979553222656,-8.576555252075195,-10.61423110961914,-0.38657569885253906,1.7493470789045722,age-v1_2-p0006-a_domestic_mouse-vs-a_human,old,3.0,young_old,0.009317455708421048,0.5603650014751262,0.38070037975410137,0.049617163062351415,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 6 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a domestic mouse,a galapagos tortoise,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation,age,0.4160452059774823,old,3.0,False,False,-10.412203788757324,-5.088021755218506,-7.276487827301025,-9.350603103637695,2.1884660720825195,2.6734796579543647,age-v1_2-p0006-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,young_old,0.00430781013465903,0.8841367269092204,0.09910160599873485,0.01245385695738571,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 6 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a domestic mouse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.8112604043519706,young,0.0,False,False,-10.524792671203613,-7.497076988220215,-8.575089454650879,-10.652630805969238,-1.078012466430664,2.1934189625397313,age-v1_2-p0006-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,young_old,0.03383338488831338,0.6986596519597559,0.23773372626809414,0.02977323688383653,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 6 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a bowhead whale,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,1.0727003813220328,young,0.0,False,False,-10.630009651184082,-9.03864860534668,-9.16865062713623,-11.497673034667969,-0.13000202178955078,1.6116268670578535,age-v1_2-p0006-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.09396575655169949,0.4614120537683256,0.4051629970304973,0.03945919264947757,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 6 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a bowhead whale,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation,age,0.4160452059774823,old,3.0,False,False,-10.412203788757324,-5.088021755218506,-7.276487827301025,-9.350603103637695,2.1884660720825195,2.6734796579543647,age-v1_2-p0006-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.00430781013465903,0.8841367269092204,0.09910160599873485,0.01245385695738571,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 6 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.8847917286172597,young,0.0,False,False,-12.286678314208984,-8.189979553222656,-8.576555252075195,-10.61423110961914,-0.38657569885253906,1.7493470789045722,age-v1_2-p0006-a_human-vs-a_horse,old,3.0,young_old,0.009317455708421048,0.5603650014751262,0.38070037975410137,0.049617163062351415,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 6 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.8402996806644905,youthful,1.0,False,False,-12.341547966003418,-8.014854431152344,-8.446967124938965,-10.79936695098877,-2.784512519836426,1.7911778579387994,age-v1_2-p0006-a_human-vs-a_horse,old,3.0,young_old,0.00766261080149459,0.5800105518597036,0.3765058565821021,0.03582098075669979,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 6 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a horse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.8402996806644905,youthful,1.0,False,False,-12.341547966003418,-8.014854431152344,-8.446967124938965,-10.79936695098877,-2.784512519836426,1.7911778579387994,age-v1_2-p0006-a_horse-vs-a_galapagos_tortoise,old,3.0,young_old,0.00766261080149459,0.5800105518597036,0.3765058565821021,0.03582098075669979,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 6 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a horse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.8112604043519706,young,0.0,False,False,-10.524792671203613,-7.497076988220215,-8.575089454650879,-10.652630805969238,-1.078012466430664,2.1934189625397313,age-v1_2-p0006-a_horse-vs-a_galapagos_tortoise,old,3.0,young_old,0.03383338488831338,0.6986596519597559,0.23773372626809414,0.02977323688383653,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 6 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a bowhead whale,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,1.0727003813220328,young,0.0,False,False,-10.630009651184082,-9.03864860534668,-9.16865062713623,-11.497673034667969,-0.13000202178955078,1.6116268670578535,age-v1_2-p0006-a_bowhead_whale-vs-a_horse,old,3.0,young_old,0.09396575655169949,0.4614120537683256,0.4051629970304973,0.03945919264947757,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 6 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a bowhead whale,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.8402996806644905,youthful,1.0,False,False,-12.341547966003418,-8.014854431152344,-8.446967124938965,-10.79936695098877,-2.784512519836426,1.7911778579387994,age-v1_2-p0006-a_bowhead_whale-vs-a_horse,old,3.0,young_old,0.00766261080149459,0.5800105518597036,0.3765058565821021,0.03582098075669979,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 6 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,6 years,gradable_scalar,years,6
a domestic mouse,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation,age,0.26051709207511997,old,3.0,False,False,-10.335589408874512,-5.632486820220947,-8.822243690490723,-10.378419876098633,3.1897568702697754,2.8583609743561254,age-v1_2-p0010-a_domestic_mouse-vs-a_domestic_dog,old,3.0,young_old,0.008562465029207402,0.9443441902931481,0.03888987125937851,0.00820347341826601,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 10 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic mouse,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.45172229413511167,mature,2.0,False,False,-11.254931449890137,-7.729825496673584,-10.28173828125,-11.740765571594238,-3.5251059532165527,2.733914321133863,age-v1_2-p0010-a_domestic_mouse-vs-a_domestic_dog,old,3.0,young_old,0.026165039949423898,0.8884959771224933,0.06924267306054728,0.016096309867535772,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 10 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a horse,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.5909871149341652,youthful,1.0,False,False,-11.598143577575684,-6.618391513824463,-8.101627349853516,-10.417037010192871,-3.798645496368408,2.4169742418231888,age-v1_2-p0010-a_horse-vs-a_domestic_mouse,old,3.0,young_old,0.005473556176412621,0.796064802419004,0.18062891919123183,0.017832722213351512,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 10 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a horse,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation,age,0.26051709207511997,old,3.0,False,False,-10.335589408874512,-5.632486820220947,-8.822243690490723,-10.378419876098633,3.1897568702697754,2.8583609743561254,age-v1_2-p0010-a_horse-vs-a_domestic_mouse,old,3.0,young_old,0.008562465029207402,0.9443441902931481,0.03888987125937851,0.00820347341826601,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 10 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic mouse,a human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation,age,0.26051709207511997,old,3.0,False,False,-10.335589408874512,-5.632486820220947,-8.822243690490723,-10.378419876098633,3.1897568702697754,2.8583609743561254,age-v1_2-p0010-a_domestic_mouse-vs-a_human,old,3.0,young_old,0.008562465029207402,0.9443441902931481,0.03888987125937851,0.00820347341826601,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 10 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic mouse,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.6679661359259758,young,0.0,False,False,-12.108980178833008,-7.3293232917785645,-8.624963760375977,-10.635452270507812,-1.295640468597412,2.3153653079941527,age-v1_2-p0010-a_domestic_mouse-vs-a_human,old,3.0,young_old,0.006368678216122466,0.7582770602603819,0.2075574907427335,0.027796770780762182,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 10 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic mouse,a galapagos tortoise,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation,age,0.26051709207511997,old,3.0,False,False,-10.335589408874512,-5.632486820220947,-8.822243690490723,-10.378419876098633,3.1897568702697754,2.8583609743561254,age-v1_2-p0010-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,young_old,0.008562465029207402,0.9443441902931481,0.03888987125937851,0.00820347341826601,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 10 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic mouse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.8867564982751986,young,0.0,False,False,-10.449849128723145,-7.481955528259277,-8.611709594726562,-9.857586860656738,-1.1297540664672852,2.1777324366699404,age-v1_2-p0010-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,young_old,0.035033860780360374,0.6814402991296289,0.22018202236967774,0.06334381772033312,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 10 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a bowhead whale,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.9675523596241521,young,0.0,False,False,-11.298009872436523,-8.674013137817383,-8.813376426696777,-11.098572731018066,-0.13936328887939453,1.5921394214615867,age-v1_2-p0010-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.035703869169618346,0.49238247250825207,0.4283293927245359,0.043584265597593486,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 10 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a bowhead whale,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation,age,0.26051709207511997,old,3.0,False,False,-10.335589408874512,-5.632486820220947,-8.822243690490723,-10.378419876098633,3.1897568702697754,2.8583609743561254,age-v1_2-p0010-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.008562465029207402,0.9443441902931481,0.03888987125937851,0.00820347341826601,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 10 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a horse,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.5909871149341652,youthful,1.0,False,False,-11.598143577575684,-6.618391513824463,-8.101627349853516,-10.417037010192871,-3.798645496368408,2.4169742418231888,age-v1_2-p0010-a_horse-vs-a_domestic_dog,old,3.0,young_old,0.005473556176412621,0.796064802419004,0.18062891919123183,0.017832722213351512,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 10 years feels",relative_open_age,a,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
a horse,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation,age,0.45172229413511167,mature,2.0,False,False,-11.254931449890137,-7.729825496673584,-10.28173828125,-11.740765571594238,-3.5251059532165527,2.733914321133863,age-v1_2-p0010-a_horse-vs-a_domestic_dog,old,3.0,young_old,0.026165039949423898,0.8884959771224933,0.06924267306054728,0.016096309867535772,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 10 years feels",relative_open_age,b,bierwisch_kennedy_age_v1_2,comparison_class_explicit,10 years,gradable_scalar,years,10
