comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
Class C objects,Class A objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.8388393745849714,tiny,0.0,False,False,-10.619413375854492,-10.61372184753418,-8.201057434082031,-9.9961576461792,-1.795100212097168,1.0755538068867752,size-v2-neutral-p0008-Class_C_objects-vs-Class_A_objects,small,1.0,tiny_huge,0.06623357202840369,0.06661161708591823,0.7436298566297276,0.12352495425595057,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Class C objects,Class A objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6181019832715229,huge,3.0,False,False,-10.221440315246582,-9.252063751220703,-6.631389141082764,-8.919343948364258,-3.5900511741638184,1.0220280245750724,size-v2-neutral-p0008-Class_C_objects-vs-Class_A_objects,small,1.0,tiny_huge,0.022962519811463033,0.06053609976033412,0.8320682656200149,0.08443311480818794,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Class D objects,Class A objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7677364391139365,tiny,0.0,False,False,-10.963481903076172,-10.544685363769531,-7.927931785583496,-9.593486785888672,-1.6655550003051758,0.9847732810963392,size-v2-neutral-p0008-Class_D_objects-vs-Class_A_objects,small,1.0,tiny_huge,0.03667317591057319,0.05574803290536871,0.7632576875538821,0.14432110363017592,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Class D objects,Class A objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6181019832715229,huge,3.0,False,False,-10.221440315246582,-9.252063751220703,-6.631389141082764,-8.919343948364258,-3.5900511741638184,1.0220280245750724,size-v2-neutral-p0008-Class_D_objects-vs-Class_A_objects,small,1.0,tiny_huge,0.022962519811463033,0.06053609976033412,0.8320682656200149,0.08443311480818794,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Class A objects,Class E objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6181019832715229,huge,3.0,False,False,-10.221440315246582,-9.252063751220703,-6.631389141082764,-8.919343948364258,-3.5900511741638184,1.0220280245750724,size-v2-neutral-p0008-Class_A_objects-vs-Class_E_objects,small,1.0,tiny_huge,0.022962519811463033,0.06053609976033412,0.8320682656200149,0.08443311480818794,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Class A objects,Class E objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5555134746298138,tiny,0.0,False,False,-11.267254829406738,-11.112593650817871,-7.842299461364746,-10.145257949829102,-2.3029584884643555,1.0026775092425808,size-v2-neutral-p0008-Class_A_objects-vs-Class_E_objects,small,1.0,tiny_huge,0.027809050187441117,0.032460458680281565,0.8543294413196942,0.08540104981258309,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Class A objects,Class F objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6181019832715229,huge,3.0,False,False,-10.221440315246582,-9.252063751220703,-6.631389141082764,-8.919343948364258,-3.5900511741638184,1.0220280245750724,size-v2-neutral-p0008-Class_A_objects-vs-Class_F_objects,small,1.0,tiny_huge,0.022962519811463033,0.06053609976033412,0.8320682656200149,0.08443311480818794,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Class A objects,Class F objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9600066098137292,tiny,0.0,False,False,-10.889404296875,-9.286688804626465,-8.235252380371094,-10.32958984375,-2.0943374633789062,1.2378571053004834,size-v2-neutral-p0008-Class_A_objects-vs-Class_F_objects,small,1.0,tiny_huge,0.04560010197518331,0.22647293489914413,0.6481109295766451,0.0798160335490275,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Class A objects,Class B objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7275383061268694,huge,3.0,False,False,-11.671661376953125,-10.446854591369629,-8.004989624023438,-9.747344017028809,-3.6666717529296875,0.9712764470605453,size-v2-neutral-p0015-Class_A_objects-vs-Class_B_objects,small,1.0,tiny_huge,0.01985093454614002,0.06756282272109851,0.7765979979799282,0.13598824475283322,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class A objects,Class B objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7780324272055474,large,2.0,False,False,-10.488853454589844,-10.33827018737793,-8.177156448364258,-10.746790885925293,-2.161113739013672,1.183459367289614,size-v2-neutral-p0015-Class_A_objects-vs-Class_B_objects,small,1.0,tiny_huge,0.076765464404151,0.08924078124841496,0.7746814115803312,0.0593123427671028,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class C objects,Class A objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.4905416094035308,tiny,0.0,False,False,-10.795190811157227,-10.808789253234863,-7.128720760345459,-9.504044532775879,-2.37532377243042,0.9854603806033886,size-v2-neutral-p0015-Class_C_objects-vs-Class_A_objects,small,1.0,tiny_huge,0.02235284248955572,0.02205093603670136,0.8742999810613189,0.0812962404124241,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class C objects,Class A objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7275383061268694,huge,3.0,False,False,-11.671661376953125,-10.446854591369629,-8.004989624023438,-9.747344017028809,-3.6666717529296875,0.9712764470605453,size-v2-neutral-p0015-Class_C_objects-vs-Class_A_objects,small,1.0,tiny_huge,0.01985093454614002,0.06756282272109851,0.7765979979799282,0.13598824475283322,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class A objects,Class D objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7275383061268694,huge,3.0,False,False,-11.671661376953125,-10.446854591369629,-8.004989624023438,-9.747344017028809,-3.6666717529296875,0.9712764470605453,size-v2-neutral-p0015-Class_A_objects-vs-Class_D_objects,small,1.0,tiny_huge,0.01985093454614002,0.06756282272109851,0.7765979979799282,0.13598824475283322,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class A objects,Class D objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5643868197496221,tiny,0.0,False,False,-11.648636817932129,-11.391280174255371,-7.702019691467285,-9.5598783493042,-1.857858657836914,0.923040345460733,size-v2-neutral-p0015-Class_A_objects-vs-Class_D_objects,small,1.0,tiny_huge,0.01609570817785026,0.02081990098321308,0.833113418960756,0.12997097187818063,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class A objects,Class E objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7275383061268694,huge,3.0,False,False,-11.671661376953125,-10.446854591369629,-8.004989624023438,-9.747344017028809,-3.6666717529296875,0.9712764470605453,size-v2-neutral-p0015-Class_A_objects-vs-Class_E_objects,small,1.0,tiny_huge,0.01985093454614002,0.06756282272109851,0.7765979979799282,0.13598824475283322,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class A objects,Class E objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.3356385016828423,tiny,0.0,False,False,-11.608136177062988,-11.09681224822998,-6.721083164215088,-9.417736053466797,-2.696652889251709,0.9634366239747728,size-v2-neutral-p0015-Class_A_objects-vs-Class_E_objects,small,1.0,tiny_huge,0.006936321975529833,0.01156629873538612,0.919495060577411,0.062002318711673055,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class F objects,Class A objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7540405273977945,tiny,0.0,False,False,-11.541311264038086,-9.987874984741211,-8.141139030456543,-10.396463394165039,-2.255324363708496,1.0923229921880815,size-v2-neutral-p0015-Class_F_objects-vs-Class_A_objects,small,1.0,tiny_huge,0.02574737377686052,0.12172554896741111,0.771629772922678,0.0808973043330505,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class F objects,Class A objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7275383061268694,huge,3.0,False,False,-11.671661376953125,-10.446854591369629,-8.004989624023438,-9.747344017028809,-3.6666717529296875,0.9712764470605453,size-v2-neutral-p0015-Class_F_objects-vs-Class_A_objects,small,1.0,tiny_huge,0.01985093454614002,0.06756282272109851,0.7765979979799282,0.13598824475283322,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class C objects,Class B objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.4905416094035308,tiny,0.0,False,False,-10.795190811157227,-10.808789253234863,-7.128720760345459,-9.504044532775879,-2.37532377243042,0.9854603806033886,size-v2-neutral-p0015-Class_C_objects-vs-Class_B_objects,small,1.0,tiny_huge,0.02235284248955572,0.02205093603670136,0.8742999810613189,0.0812962404124241,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class C objects,Class B objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7780324272055474,large,2.0,False,False,-10.488853454589844,-10.33827018737793,-8.177156448364258,-10.746790885925293,-2.161113739013672,1.183459367289614,size-v2-neutral-p0015-Class_C_objects-vs-Class_B_objects,small,1.0,tiny_huge,0.076765464404151,0.08924078124841496,0.7746814115803312,0.0593123427671028,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class D objects,Class B objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5643868197496221,tiny,0.0,False,False,-11.648636817932129,-11.391280174255371,-7.702019691467285,-9.5598783493042,-1.857858657836914,0.923040345460733,size-v2-neutral-p0015-Class_D_objects-vs-Class_B_objects,small,1.0,tiny_huge,0.01609570817785026,0.02081990098321308,0.833113418960756,0.12997097187818063,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class D objects,Class B objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7780324272055474,large,2.0,False,False,-10.488853454589844,-10.33827018737793,-8.177156448364258,-10.746790885925293,-2.161113739013672,1.183459367289614,size-v2-neutral-p0015-Class_D_objects-vs-Class_B_objects,small,1.0,tiny_huge,0.076765464404151,0.08924078124841496,0.7746814115803312,0.0593123427671028,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class E objects,Class B objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.3356385016828423,tiny,0.0,False,False,-11.608136177062988,-11.09681224822998,-6.721083164215088,-9.417736053466797,-2.696652889251709,0.9634366239747728,size-v2-neutral-p0015-Class_E_objects-vs-Class_B_objects,small,1.0,tiny_huge,0.006936321975529833,0.01156629873538612,0.919495060577411,0.062002318711673055,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class E objects,Class B objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7780324272055474,large,2.0,False,False,-10.488853454589844,-10.33827018737793,-8.177156448364258,-10.746790885925293,-2.161113739013672,1.183459367289614,size-v2-neutral-p0015-Class_E_objects-vs-Class_B_objects,small,1.0,tiny_huge,0.076765464404151,0.08924078124841496,0.7746814115803312,0.0593123427671028,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class B objects,Class F objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7780324272055474,large,2.0,False,False,-10.488853454589844,-10.33827018737793,-8.177156448364258,-10.746790885925293,-2.161113739013672,1.183459367289614,size-v2-neutral-p0015-Class_B_objects-vs-Class_F_objects,small,1.0,tiny_huge,0.076765464404151,0.08924078124841496,0.7746814115803312,0.0593123427671028,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class B objects,Class F objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7540405273977945,tiny,0.0,False,False,-11.541311264038086,-9.987874984741211,-8.141139030456543,-10.396463394165039,-2.255324363708496,1.0923229921880815,size-v2-neutral-p0015-Class_B_objects-vs-Class_F_objects,small,1.0,tiny_huge,0.02574737377686052,0.12172554896741111,0.771629772922678,0.0808973043330505,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Class C objects,Class A objects,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.5521482761024281,small,1.0,False,False,-11.245559692382812,-11.058880805969238,-7.767571449279785,-10.052364349365234,2.284792900085449,0.9975628584223272,size-v2-neutral-p0025-Class_C_objects-vs-Class_A_objects,small,1.0,tiny_huge,0.026387084453104732,0.031802775046596066,0.8547960549698208,0.0870140855304784,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 25 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
Class C objects,Class A objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9357066476611808,huge,3.0,False,False,-10.121829986572266,-9.041836738586426,-7.472944259643555,-9.229873657226562,-2.648885726928711,1.1220475425312895,size-v2-neutral-p0025-Class_C_objects-vs-Class_A_objects,small,1.0,tiny_huge,0.048726214257791715,0.143482117929194,0.6889046638995264,0.11888700391348796,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 25 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
Class A objects,Class D objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9357066476611808,huge,3.0,False,False,-10.121829986572266,-9.041836738586426,-7.472944259643555,-9.229873657226562,-2.648885726928711,1.1220475425312895,size-v2-neutral-p0025-Class_A_objects-vs-Class_D_objects,small,1.0,tiny_huge,0.048726214257791715,0.143482117929194,0.6889046638995264,0.11888700391348796,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 25 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
Class A objects,Class D objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6095338902995804,tiny,0.0,False,False,-11.956921577453613,-11.58052921295166,-8.047623634338379,-9.740320205688477,-1.6926965713500977,0.9070024715632025,size-v2-neutral-p0025-Class_A_objects-vs-Class_D_objects,small,1.0,tiny_huge,0.016260944513642857,0.02369250030189623,0.8108346374184814,0.1492119177659795,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 25 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
Class A objects,Class E objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9357066476611808,huge,3.0,False,False,-10.121829986572266,-9.041836738586426,-7.472944259643555,-9.229873657226562,-2.648885726928711,1.1220475425312895,size-v2-neutral-p0025-Class_A_objects-vs-Class_E_objects,small,1.0,tiny_huge,0.048726214257791715,0.143482117929194,0.6889046638995264,0.11888700391348796,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 25 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
Class A objects,Class E objects,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.645685181018226,tiny,0.0,False,False,-10.789779663085938,-10.319317817687988,-7.768012046813965,-10.268462181091309,-2.5004501342773438,1.077238746283955,size-v2-neutral-p0025-Class_A_objects-vs-Class_E_objects,small,1.0,tiny_huge,0.0403022297726272,0.06451312181903165,0.82730581332801,0.06787883508033117,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 25 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_neutral,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
