comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
Type A dax rods,Type C dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1114088676971463,huge,3.0,False,False,-9.132397651672363,-8.23524284362793,-7.6208977699279785,-9.836334228515625,-1.5114998817443848,1.4667003692566478,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_C_dax_rods,small,1.0,tiny_huge,0.11791375526910591,0.2891970465447583,0.5345650103598133,0.05832418782632248,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type A dax rods,Type C dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.8046914911361476,tiny,0.0,False,False,-9.358587265014648,-9.605311393737793,-7.193393707275391,-9.450324058532715,-2.256930351257324,1.163804780762178,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_C_dax_rods,small,1.0,tiny_huge,0.08764249321241861,0.06848000699214109,0.76391728714064,0.07996021265480027,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, a dax body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type D dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.8371498828786011,tiny,0.0,False,False,-8.532981872558594,-8.279186248779297,-6.5229597091674805,-9.522685050964355,-2.999725341796875,1.288146863576383,size-v2-fictional_semantic-p0008-Type_D_dax_rods-vs-Type_A_dax_rods,small,1.0,tiny_huge,0.09877442553625258,0.1273111823467331,0.7372012222741592,0.036713169842855206,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, a dax body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type D dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1114088676971463,huge,3.0,False,False,-9.132397651672363,-8.23524284362793,-7.6208977699279785,-9.836334228515625,-1.5114998817443848,1.4667003692566478,size-v2-fictional_semantic-p0008-Type_D_dax_rods-vs-Type_A_dax_rods,small,1.0,tiny_huge,0.11791375526910591,0.2891970465447583,0.5345650103598133,0.05832418782632248,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type A dax rods,Type E dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1114088676971463,huge,3.0,False,False,-9.132397651672363,-8.23524284362793,-7.6208977699279785,-9.836334228515625,-1.5114998817443848,1.4667003692566478,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_E_dax_rods,small,1.0,tiny_huge,0.11791375526910591,0.2891970465447583,0.5345650103598133,0.05832418782632248,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type A dax rods,Type E dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7830807189732657,tiny,0.0,False,False,-8.798955917358398,-7.225580215454102,-5.850089073181152,-8.866203308105469,-3.0161142349243164,1.2278421272549567,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_E_dax_rods,small,1.0,tiny_huge,0.03869642387702439,0.18662903777493534,0.7384947800740129,0.03617975827402747,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type F dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7037377906880988,tiny,0.0,False,False,-8.213260650634766,-6.852078437805176,-4.78054141998291,-7.114653587341309,-2.3341121673583984,1.0746450218817223,size-v2-fictional_semantic-p0008-Type_F_dax_rods-vs-Type_A_dax_rods,small,1.0,tiny_huge,0.02573240590099775,0.10037702439938946,0.7966937553799505,0.07719681431966252,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 8 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type F dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1114088676971463,huge,3.0,False,False,-9.132397651672363,-8.23524284362793,-7.6208977699279785,-9.836334228515625,-1.5114998817443848,1.4667003692566478,size-v2-fictional_semantic-p0008-Type_F_dax_rods-vs-Type_A_dax_rods,small,1.0,tiny_huge,0.11791375526910591,0.2891970465447583,0.5345650103598133,0.05832418782632248,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 8 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type B dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1271036244288934,large,2.0,False,False,-9.22426700592041,-8.108718872070312,-7.875174045562744,-10.119222640991211,-0.23354482650756836,1.5584230691794945,size-v2-fictional_semantic-p0015-Type_B_dax_rods-vs-Type_A_dax_rods,small,1.0,tiny_huge,0.12028202456590988,0.3670093497677396,0.4635582959462857,0.04915032972006485,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type B dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1878104098771889,huge,3.0,False,False,-9.796651840209961,-8.850656509399414,-8.970293045043945,-10.8594970703125,-0.9459953308105469,1.6816016095067896,size-v2-fictional_semantic-p0015-Type_B_dax_rods-vs-Type_A_dax_rods,large,2.0,tiny_huge,0.1611387897399135,0.4149928837606444,0.3681994727657604,0.055668853733681634,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type A dax rods,Type C dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1878104098771889,huge,3.0,False,False,-9.796651840209961,-8.850656509399414,-8.970293045043945,-10.8594970703125,-0.9459953308105469,1.6816016095067896,size-v2-fictional_semantic-p0015-Type_A_dax_rods-vs-Type_C_dax_rods,large,2.0,tiny_huge,0.1611387897399135,0.4149928837606444,0.3681994727657604,0.055668853733681634,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type A dax rods,Type C dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.670559446110753,tiny,0.0,False,False,-10.087745666503906,-10.505293846130371,-7.415412902832031,-9.59671401977539,-2.1813011169433594,1.057674111035411,size-v2-fictional_semantic-p0015-Type_A_dax_rods-vs-Type_C_dax_rods,small,1.0,tiny_huge,0.05628616762191887,0.0370734334940833,0.8146687411814878,0.09197165770251006,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, a dax body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type D dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.48672042553859585,tiny,0.0,False,False,-9.813394546508789,-9.66964340209961,-6.430750846862793,-9.249518394470215,-2.818767547607422,1.0418795116921125,size-v2-fictional_semantic-p0015-Type_D_dax_rods-vs-Type_A_dax_rods,small,1.0,tiny_huge,0.029975489378784675,0.03460960246398677,0.8827338386277849,0.0526810695294437,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, a dax body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type D dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1878104098771889,huge,3.0,False,False,-9.796651840209961,-8.850656509399414,-8.970293045043945,-10.8594970703125,-0.9459953308105469,1.6816016095067896,size-v2-fictional_semantic-p0015-Type_D_dax_rods-vs-Type_A_dax_rods,large,2.0,tiny_huge,0.1611387897399135,0.4149928837606444,0.3681994727657604,0.055668853733681634,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type E dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7366902565207138,tiny,0.0,False,False,-8.753381729125977,-7.0692973136901855,-5.499984264373779,-8.37289047241211,-2.87290620803833,1.175652342355408,size-v2-fictional_semantic-p0015-Type_E_dax_rods-vs-Type_A_dax_rods,small,1.0,tiny_huge,0.029648402758655972,0.159731242666984,0.7672446487454722,0.04337570582888787,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type E dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1878104098771889,huge,3.0,False,False,-9.796651840209961,-8.850656509399414,-8.970293045043945,-10.8594970703125,-0.9459953308105469,1.6816016095067896,size-v2-fictional_semantic-p0015-Type_E_dax_rods-vs-Type_A_dax_rods,large,2.0,tiny_huge,0.1611387897399135,0.4149928837606444,0.3681994727657604,0.055668853733681634,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type F dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7012104226068305,tiny,0.0,False,False,-8.541091918945312,-6.811005115509033,-4.861111164093018,-7.231236934661865,-2.3701257705688477,1.0787220937437005,size-v2-fictional_semantic-p0015-Type_F_dax_rods-vs-Type_A_dax_rods,small,1.0,tiny_huge,0.020003036086914113,0.11283999815857157,0.7930329891658148,0.07412397658869938,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type F dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1878104098771889,huge,3.0,False,False,-9.796651840209961,-8.850656509399414,-8.970293045043945,-10.8594970703125,-0.9459953308105469,1.6816016095067896,size-v2-fictional_semantic-p0015-Type_F_dax_rods-vs-Type_A_dax_rods,large,2.0,tiny_huge,0.1611387897399135,0.4149928837606444,0.3681994727657604,0.055668853733681634,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type C dax rods,Type B dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.670559446110753,tiny,0.0,False,False,-10.087745666503906,-10.505293846130371,-7.415412902832031,-9.59671401977539,-2.1813011169433594,1.057674111035411,size-v2-fictional_semantic-p0015-Type_C_dax_rods-vs-Type_B_dax_rods,small,1.0,tiny_huge,0.05628616762191887,0.0370734334940833,0.8146687411814878,0.09197165770251006,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, a dax body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type C dax rods,Type B dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1271036244288934,large,2.0,False,False,-9.22426700592041,-8.108718872070312,-7.875174045562744,-10.119222640991211,-0.23354482650756836,1.5584230691794945,size-v2-fictional_semantic-p0015-Type_C_dax_rods-vs-Type_B_dax_rods,small,1.0,tiny_huge,0.12028202456590988,0.3670093497677396,0.4635582959462857,0.04915032972006485,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type D dax rods,Type B dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.48672042553859585,tiny,0.0,False,False,-9.813394546508789,-9.66964340209961,-6.430750846862793,-9.249518394470215,-2.818767547607422,1.0418795116921125,size-v2-fictional_semantic-p0015-Type_D_dax_rods-vs-Type_B_dax_rods,small,1.0,tiny_huge,0.029975489378784675,0.03460960246398677,0.8827338386277849,0.0526810695294437,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, a dax body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type D dax rods,Type B dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1271036244288934,large,2.0,False,False,-9.22426700592041,-8.108718872070312,-7.875174045562744,-10.119222640991211,-0.23354482650756836,1.5584230691794945,size-v2-fictional_semantic-p0015-Type_D_dax_rods-vs-Type_B_dax_rods,small,1.0,tiny_huge,0.12028202456590988,0.3670093497677396,0.4635582959462857,0.04915032972006485,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type B dax rods,Type E dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1271036244288934,large,2.0,False,False,-9.22426700592041,-8.108718872070312,-7.875174045562744,-10.119222640991211,-0.23354482650756836,1.5584230691794945,size-v2-fictional_semantic-p0015-Type_B_dax_rods-vs-Type_E_dax_rods,small,1.0,tiny_huge,0.12028202456590988,0.3670093497677396,0.4635582959462857,0.04915032972006485,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type B dax rods,Type E dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7366902565207138,tiny,0.0,False,False,-8.753381729125977,-7.0692973136901855,-5.499984264373779,-8.37289047241211,-2.87290620803833,1.175652342355408,size-v2-fictional_semantic-p0015-Type_B_dax_rods-vs-Type_E_dax_rods,small,1.0,tiny_huge,0.029648402758655972,0.159731242666984,0.7672446487454722,0.04337570582888787,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type F dax rods,Type B dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7012104226068305,tiny,0.0,False,False,-8.541091918945312,-6.811005115509033,-4.861111164093018,-7.231236934661865,-2.3701257705688477,1.0787220937437005,size-v2-fictional_semantic-p0015-Type_F_dax_rods-vs-Type_B_dax_rods,small,1.0,tiny_huge,0.020003036086914113,0.11283999815857157,0.7930329891658148,0.07412397658869938,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 15 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type F dax rods,Type B dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1271036244288934,large,2.0,False,False,-9.22426700592041,-8.108718872070312,-7.875174045562744,-10.119222640991211,-0.23354482650756836,1.5584230691794945,size-v2-fictional_semantic-p0015-Type_F_dax_rods-vs-Type_B_dax_rods,small,1.0,tiny_huge,0.12028202456590988,0.3670093497677396,0.4635582959462857,0.04915032972006485,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 15 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
