comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
Type A dax rods,Type C dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7738919746290451,huge,3.0,False,False,-11.464498519897461,-8.569205284118652,-9.424610137939453,-13.466824531555176,-2.8952932357788086,1.7414021687336683,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_C_dax_rods,large,2.0,adjective_counts,0.037155968279445714,0.672107062877224,0.2857201381408836,0.005016830702446802,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 8 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type A dax rods,Type C dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6208552658044524,tiny,0.0,False,False,-13.349054336547852,-10.142647743225098,-8.936201095581055,-13.755899429321289,-4.819698333740234,1.2390624779794825,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_C_dax_rods,small,1.0,adjective_counts,0.009186069649500228,0.22680593985182138,0.7578923893273392,0.006115601171339218,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 8 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type A dax rods,Type D dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7738919746290451,huge,3.0,False,False,-11.464498519897461,-8.569205284118652,-9.424610137939453,-13.466824531555176,-2.8952932357788086,1.7414021687336683,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_D_dax_rods,large,2.0,adjective_counts,0.037155968279445714,0.672107062877224,0.2857201381408836,0.005016830702446802,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 8 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type A dax rods,Type D dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.691070885866821,tiny,0.0,False,False,-12.590250015258789,-9.209351539611816,-8.40364933013916,-13.641281127929688,-5.237631797790527,1.3215851428309673,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_D_dax_rods,small,1.0,adjective_counts,0.01035781177457148,0.304490373186099,0.6815309611350547,0.003620853904274773,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 8 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type A dax rods,Type E dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7738919746290451,huge,3.0,False,False,-11.464498519897461,-8.569205284118652,-9.424610137939453,-13.466824531555176,-2.8952932357788086,1.7414021687336683,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_E_dax_rods,large,2.0,adjective_counts,0.037155968279445714,0.672107062877224,0.2857201381408836,0.005016830702446802,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 8 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type A dax rods,Type E dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6910929926559544,tiny,0.0,False,False,-12.394119262695312,-8.123641967773438,-7.473062515258789,-12.696737289428711,-5.223674774169922,1.34601864090367,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_E_dax_rods,small,1.0,adjective_counts,0.0047519002282373005,0.34002593054826186,0.6517110791224345,0.003511090101066305,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 8 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type F dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7271688591237251,tiny,0.0,False,False,-12.332074165344238,-8.068361282348633,-7.552375793457031,-12.030287742614746,-4.477911949157715,1.3725886399637484,size-v2-fictional_semantic-p0008-Type_F_dax_rods-vs-Type_A_dax_rods,small,1.0,adjective_counts,0.005194964850483664,0.36922371775150403,0.6185563099092893,0.007025007488722943,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 8 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type F dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7738919746290451,huge,3.0,False,False,-11.464498519897461,-8.569205284118652,-9.424610137939453,-13.466824531555176,-2.8952932357788086,1.7414021687336683,size-v2-fictional_semantic-p0008-Type_F_dax_rods-vs-Type_A_dax_rods,large,2.0,adjective_counts,0.037155968279445714,0.672107062877224,0.2857201381408836,0.005016830702446802,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 8 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
Type B dax rods,Type A dax rods,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.5271225583000069,large,2.0,False,False,-11.898750305175781,-7.994154453277588,-9.643463134765625,-14.583511352539062,1.649308681488037,1.8559920054529837,size-v2-fictional_semantic-p0015-Type_B_dax_rods-vs-Type_A_dax_rods,large,2.0,adjective_counts,0.016601288734200137,0.8239222583843804,0.1583436224816225,0.0011328303997969402,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 15 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type B dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6526353579911166,huge,3.0,False,False,-11.496338844299316,-8.465056419372559,-9.904422760009766,-13.79615306854248,-3.031282424926758,1.8461430055085908,size-v2-fictional_semantic-p0015-Type_B_dax_rods-vs-Type_A_dax_rods,large,2.0,adjective_counts,0.037401041053409995,0.7750914052156967,0.1837570719169673,0.00375048181392599,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 15 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type C dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5142484771353149,tiny,0.0,False,False,-13.092940330505371,-9.901305198669434,-8.238269805908203,-12.985333442687988,-4.747063636779785,1.1629056387747596,size-v2-fictional_semantic-p0015-Type_C_dax_rods-vs-Type_A_dax_rods,small,1.0,adjective_counts,0.006460775345607421,0.15717887137779923,0.8291655699823388,0.007194783294254516,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 15 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type C dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6526353579911166,huge,3.0,False,False,-11.496338844299316,-8.465056419372559,-9.904422760009766,-13.79615306854248,-3.031282424926758,1.8461430055085908,size-v2-fictional_semantic-p0015-Type_C_dax_rods-vs-Type_A_dax_rods,large,2.0,adjective_counts,0.037401041053409995,0.7750914052156967,0.1837570719169673,0.00375048181392599,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 15 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type D dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.41716675431877803,tiny,0.0,False,False,-13.023409843444824,-9.627527236938477,-7.616737365722656,-12.771004676818848,-5.154267311096191,1.1198111825433381,size-v2-fictional_semantic-p0015-Type_D_dax_rods-vs-Type_A_dax_rods,small,1.0,adjective_counts,0.003921310552701567,0.11701574859357752,0.8740157536980785,0.005047187155642422,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 15 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type D dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6526353579911166,huge,3.0,False,False,-11.496338844299316,-8.465056419372559,-9.904422760009766,-13.79615306854248,-3.031282424926758,1.8461430055085908,size-v2-fictional_semantic-p0015-Type_D_dax_rods-vs-Type_A_dax_rods,large,2.0,adjective_counts,0.037401041053409995,0.7750914052156967,0.1837570719169673,0.00375048181392599,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 15 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type E dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6099833960272637,tiny,0.0,False,False,-12.82968807220459,-8.216249465942383,-7.1784987449646,-12.67143440246582,-5.492935657501221,1.2622562985013563,size-v2-fictional_semantic-p0015-Type_E_dax_rods-vs-Type_A_dax_rods,small,1.0,adjective_counts,0.0025797695995919056,0.2601188647668273,0.734279260168926,0.003022105464654825,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 15 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type E dax rods,Type A dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6526353579911166,huge,3.0,False,False,-11.496338844299316,-8.465056419372559,-9.904422760009766,-13.79615306854248,-3.031282424926758,1.8461430055085908,size-v2-fictional_semantic-p0015-Type_E_dax_rods-vs-Type_A_dax_rods,large,2.0,adjective_counts,0.037401041053409995,0.7750914052156967,0.1837570719169673,0.00375048181392599,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 15 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type A dax rods,Type F dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6526353579911166,huge,3.0,False,False,-11.496338844299316,-8.465056419372559,-9.904422760009766,-13.79615306854248,-3.031282424926758,1.8461430055085908,size-v2-fictional_semantic-p0015-Type_A_dax_rods-vs-Type_F_dax_rods,large,2.0,adjective_counts,0.037401041053409995,0.7750914052156967,0.1837570719169673,0.00375048181392599,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 15 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type A dax rods,Type F dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6765096301705762,tiny,0.0,False,False,-12.6386137008667,-8.046843528747559,-7.215069770812988,-11.599126815795898,-4.38405704498291,1.2972289972233104,size-v2-fictional_semantic-p0015-Type_A_dax_rods-vs-Type_F_dax_rods,small,1.0,adjective_counts,0.0030378724438198963,0.29974364375201,0.6886280923878308,0.008590391416339273,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 15 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type C dax rods,Type B dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5142484771353149,tiny,0.0,False,False,-13.092940330505371,-9.901305198669434,-8.238269805908203,-12.985333442687988,-4.747063636779785,1.1629056387747596,size-v2-fictional_semantic-p0015-Type_C_dax_rods-vs-Type_B_dax_rods,small,1.0,adjective_counts,0.006460775345607421,0.15717887137779923,0.8291655699823388,0.007194783294254516,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 15 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type C dax rods,Type B dax rods,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.5271225583000069,large,2.0,False,False,-11.898750305175781,-7.994154453277588,-9.643463134765625,-14.583511352539062,1.649308681488037,1.8559920054529837,size-v2-fictional_semantic-p0015-Type_C_dax_rods-vs-Type_B_dax_rods,large,2.0,adjective_counts,0.016601288734200137,0.8239222583843804,0.1583436224816225,0.0011328303997969402,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 15 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type D dax rods,Type B dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.41716675431877803,tiny,0.0,False,False,-13.023409843444824,-9.627527236938477,-7.616737365722656,-12.771004676818848,-5.154267311096191,1.1198111825433381,size-v2-fictional_semantic-p0015-Type_D_dax_rods-vs-Type_B_dax_rods,small,1.0,adjective_counts,0.003921310552701567,0.11701574859357752,0.8740157536980785,0.005047187155642422,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 15 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type D dax rods,Type B dax rods,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.5271225583000069,large,2.0,False,False,-11.898750305175781,-7.994154453277588,-9.643463134765625,-14.583511352539062,1.649308681488037,1.8559920054529837,size-v2-fictional_semantic-p0015-Type_D_dax_rods-vs-Type_B_dax_rods,large,2.0,adjective_counts,0.016601288734200137,0.8239222583843804,0.1583436224816225,0.0011328303997969402,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 15 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type E dax rods,Type B dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6099833960272637,tiny,0.0,False,False,-12.82968807220459,-8.216249465942383,-7.1784987449646,-12.67143440246582,-5.492935657501221,1.2622562985013563,size-v2-fictional_semantic-p0015-Type_E_dax_rods-vs-Type_B_dax_rods,small,1.0,adjective_counts,0.0025797695995919056,0.2601188647668273,0.734279260168926,0.003022105464654825,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 15 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type E dax rods,Type B dax rods,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.5271225583000069,large,2.0,False,False,-11.898750305175781,-7.994154453277588,-9.643463134765625,-14.583511352539062,1.649308681488037,1.8559920054529837,size-v2-fictional_semantic-p0015-Type_E_dax_rods-vs-Type_B_dax_rods,large,2.0,adjective_counts,0.016601288734200137,0.8239222583843804,0.1583436224816225,0.0011328303997969402,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 15 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type F dax rods,Type B dax rods,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.6765096301705762,tiny,0.0,False,False,-12.6386137008667,-8.046843528747559,-7.215069770812988,-11.599126815795898,-4.38405704498291,1.2972289972233104,size-v2-fictional_semantic-p0015-Type_F_dax_rods-vs-Type_B_dax_rods,small,1.0,adjective_counts,0.0030378724438198963,0.29974364375201,0.6886280923878308,0.008590391416339273,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 15 centimeters counts as",relative_open_size,a,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
Type F dax rods,Type B dax rods,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.5271225583000069,large,2.0,False,False,-11.898750305175781,-7.994154453277588,-9.643463134765625,-14.583511352539062,1.649308681488037,1.8559920054529837,size-v2-fictional_semantic-p0015-Type_F_dax_rods-vs-Type_B_dax_rods,large,2.0,adjective_counts,0.016601288734200137,0.8239222583843804,0.1583436224816225,0.0011328303997969402,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 15 centimeters counts as",relative_open_size,b,bierwisch_kennedy_size_v2_fictional_semantic,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
