abs_observed_ordered_shift,aligned_observed_shift,comparison_a,comparison_b,domain,expected_a,expected_b,expected_shift,expected_shift_sign,observed_ordered_shift,observed_ordered_shift_sign,ordered_score_a,ordered_score_b,pair_id,predictor_a,predictor_b,predictor_shift,predictor_shift_sign,prompt_hash_a,prompt_hash_b,shift_direction_match,standard_a,standard_b,target,value
1.2100949374646972,-1.2100949374646972,freshly served tea,room air,temperature,cold,cool,1.0,positive,-1.2100949374646972,negative,2.740475856402494,1.5303809189377966,temp-v1_3b-p005-freshly_served_tea-vs-room_air,-75.0,-16.0,59.0,positive,5f08c9b67684df20,5b67d5b288d745d9,0,80.0,21.0,5 degrees Celsius,5.0
1.8335195152741322,-1.8335195152741322,heated oven air,freezer air,temperature,cold,hot,3.0,positive,-1.8335195152741322,negative,2.8901051212938076,1.0565856060196754,temp-v1_3b-p005-heated_oven_air-vs-freezer_air,-175.0,23.0,198.0,positive,5b8a3ae9ced74501,5e8d7040ec8ef17a,0,180.0,-18.0,5 degrees Celsius,5.0
0.6686564738876246,-0.6686564738876246,room air,bath water,temperature,cool,cold,-1.0,negative,0.6686564738876246,positive,1.5303809189377966,2.199037392825421,temp-v1_3b-p005-room_air-vs-bath_water,-16.0,-33.0,-17.0,negative,5b67d5b288d745d9,f0282ef78e0137b0,0,21.0,38.0,5 degrees Celsius,5.0
0.47379531291812116,-0.47379531291812116,room air,freezer air,temperature,cool,hot,2.0,positive,-0.47379531291812116,negative,1.5303809189377966,1.0565856060196754,temp-v1_3b-p005-room_air-vs-freezer_air,-16.0,23.0,39.0,positive,5b67d5b288d745d9,5e8d7040ec8ef17a,0,21.0,-18.0,5 degrees Celsius,5.0
1.359724202356011,-1.359724202356011,room air,heated oven air,temperature,cool,cold,-1.0,negative,1.359724202356011,positive,1.5303809189377966,2.8901051212938076,temp-v1_3b-p005-room_air-vs-heated_oven_air,-16.0,-175.0,-159.0,negative,5b67d5b288d745d9,5b8a3ae9ced74501,0,21.0,180.0,5 degrees Celsius,5.0
0.4582299976821351,-0.4582299976821351,swimming-pool water,room air,temperature,cold,cool,1.0,positive,-0.4582299976821351,negative,1.9886109166199317,1.5303809189377966,temp-v1_3b-p005-swimming_pool_water-vs-room_air,-22.0,-16.0,6.0,positive,9e82b0c0fcffc71c,5b67d5b288d745d9,0,27.0,21.0,5 degrees Celsius,5.0
1.285859688795809,-1.285859688795809,bath water,freezer air,temperature,cold,hot,3.0,positive,-1.285859688795809,negative,1.8890309318197176,0.6031712430239087,temp-v1_3b-p015-bath_water-vs-freezer_air,-23.0,33.0,56.0,positive,beefcc4d975508c8,847e45daa2dabbc2,0,38.0,-18.0,15 degrees Celsius,15.0
2.0955857170577628,-2.0955857170577628,freezer air,freshly served tea,temperature,hot,cold,-3.0,negative,2.0955857170577628,positive,0.6031712430239087,2.6987569600816714,temp-v1_3b-p015-freezer_air-vs-freshly_served_tea,33.0,-65.0,-98.0,negative,847e45daa2dabbc2,ad2d595bd58dcf32,0,-18.0,80.0,15 degrees Celsius,15.0
0.9028279961151187,-0.9028279961151187,freshly served tea,swimming-pool water,temperature,cold,cool,1.0,positive,-0.9028279961151187,negative,2.6987569600816714,1.7959289639665528,temp-v1_3b-p015-freshly_served_tea-vs-swimming_pool_water,-65.0,-12.0,53.0,positive,ad2d595bd58dcf32,a47722fcc33d3c73,0,80.0,27.0,15 degrees Celsius,15.0
2.1883586771951955,-2.1883586771951955,heated oven air,freezer air,temperature,cold,hot,3.0,positive,-2.1883586771951955,negative,2.791529920219104,0.6031712430239087,temp-v1_3b-p015-heated_oven_air-vs-freezer_air,-165.0,33.0,198.0,positive,138ebac6d9f6ab6c,847e45daa2dabbc2,0,180.0,-18.0,15 degrees Celsius,15.0
1.2537532613926543,-1.2537532613926543,heated oven air,room air,temperature,cold,cool,1.0,positive,-1.2537532613926543,negative,2.791529920219104,1.5377766588264499,temp-v1_3b-p015-heated_oven_air-vs-room_air,-165.0,-6.0,159.0,positive,138ebac6d9f6ab6c,6f23ca2585fa2d38,0,180.0,21.0,15 degrees Celsius,15.0
0.3512542729932677,-0.3512542729932677,room air,bath water,temperature,cool,cold,-1.0,negative,0.3512542729932677,positive,1.5377766588264499,1.8890309318197176,temp-v1_3b-p015-room_air-vs-bath_water,-6.0,-23.0,-17.0,negative,6f23ca2585fa2d38,beefcc4d975508c8,0,21.0,38.0,15 degrees Celsius,15.0
0.9346054158025412,-0.9346054158025412,room air,freezer air,temperature,cool,hot,2.0,positive,-0.9346054158025412,negative,1.5377766588264499,0.6031712430239087,temp-v1_3b-p015-room_air-vs-freezer_air,-6.0,33.0,39.0,positive,6f23ca2585fa2d38,847e45daa2dabbc2,0,21.0,-18.0,15 degrees Celsius,15.0
1.1609803012552216,-1.1609803012552216,room air,freshly served tea,temperature,cool,cold,-1.0,negative,1.1609803012552216,positive,1.5377766588264499,2.6987569600816714,temp-v1_3b-p015-room_air-vs-freshly_served_tea,-6.0,-65.0,-59.0,negative,6f23ca2585fa2d38,ad2d595bd58dcf32,0,21.0,80.0,15 degrees Celsius,15.0
0.09310196785316482,-0.09310196785316482,swimming-pool water,bath water,temperature,cool,cold,-1.0,negative,0.09310196785316482,positive,1.7959289639665528,1.8890309318197176,temp-v1_3b-p015-swimming_pool_water-vs-bath_water,-12.0,-23.0,-11.0,negative,a47722fcc33d3c73,beefcc4d975508c8,0,27.0,38.0,15 degrees Celsius,15.0
1.192757720942644,-1.192757720942644,swimming-pool water,freezer air,temperature,cool,hot,2.0,positive,-1.192757720942644,negative,1.7959289639665528,0.6031712430239087,temp-v1_3b-p015-swimming_pool_water-vs-freezer_air,-12.0,33.0,45.0,positive,a47722fcc33d3c73,847e45daa2dabbc2,0,27.0,-18.0,15 degrees Celsius,15.0
0.9956009562525514,-0.9956009562525514,swimming-pool water,heated oven air,temperature,cool,cold,-1.0,negative,0.9956009562525514,positive,1.7959289639665528,2.791529920219104,temp-v1_3b-p015-swimming_pool_water-vs-heated_oven_air,-12.0,-165.0,-153.0,negative,a47722fcc33d3c73,138ebac6d9f6ab6c,0,27.0,180.0,15 degrees Celsius,15.0
0.7125664488248422,-0.7125664488248422,bath water,freshly served tea,temperature,cool,cold,-1.0,negative,0.7125664488248422,positive,1.687776970031764,2.400343418856606,temp-v1_3b-p025-bath_water-vs-freshly_served_tea,-13.0,-55.0,-42.0,negative,6b7b99233fe2509d,0d359fb7caf35b8a,0,38.0,80.0,25 degrees Celsius,25.0
0.9545113077230157,-0.9545113077230157,freezer air,bath water,temperature,hot,cool,-2.0,negative,0.9545113077230157,positive,0.7332656623087482,1.687776970031764,temp-v1_3b-p025-freezer_air-vs-bath_water,43.0,-13.0,-56.0,negative,2881a593e8f63b96,6b7b99233fe2509d,0,-18.0,38.0,25 degrees Celsius,25.0
1.667077756547858,-1.667077756547858,freshly served tea,freezer air,temperature,cold,hot,3.0,positive,-1.667077756547858,negative,2.400343418856606,0.7332656623087482,temp-v1_3b-p025-freshly_served_tea-vs-freezer_air,-55.0,43.0,98.0,positive,0d359fb7caf35b8a,2881a593e8f63b96,0,80.0,-18.0,25 degrees Celsius,25.0
1.1215962681172724,-1.1215962681172724,heated oven air,bath water,temperature,cold,cool,1.0,positive,-1.1215962681172724,negative,2.8093732381490364,1.687776970031764,temp-v1_3b-p025-heated_oven_air-vs-bath_water,-155.0,-13.0,142.0,positive,9d0a8fc420dc5ebc,6b7b99233fe2509d,0,180.0,38.0,25 degrees Celsius,25.0
2.0761075758402883,-2.0761075758402883,heated oven air,freezer air,temperature,cold,hot,3.0,positive,-2.0761075758402883,negative,2.8093732381490364,0.7332656623087482,temp-v1_3b-p025-heated_oven_air-vs-freezer_air,-155.0,43.0,198.0,positive,9d0a8fc420dc5ebc,2881a593e8f63b96,0,180.0,-18.0,25 degrees Celsius,25.0
1.07134722731043,-1.07134722731043,heated oven air,room air,temperature,cold,warm,2.0,positive,-1.07134722731043,negative,2.8093732381490364,1.7380260108386063,temp-v1_3b-p025-heated_oven_air-vs-room_air,-155.0,4.0,159.0,positive,9d0a8fc420dc5ebc,86e1a3171579d46a,0,180.0,21.0,25 degrees Celsius,25.0
0.05024904080684234,0.05024904080684234,room air,bath water,temperature,warm,cool,-1.0,negative,-0.05024904080684234,negative,1.7380260108386063,1.687776970031764,temp-v1_3b-p025-room_air-vs-bath_water,4.0,-13.0,-17.0,negative,86e1a3171579d46a,6b7b99233fe2509d,1,21.0,38.0,25 degrees Celsius,25.0
1.004760348529858,-1.004760348529858,room air,freezer air,temperature,warm,hot,1.0,positive,-1.004760348529858,negative,1.7380260108386063,0.7332656623087482,temp-v1_3b-p025-room_air-vs-freezer_air,4.0,43.0,39.0,positive,86e1a3171579d46a,2881a593e8f63b96,0,21.0,-18.0,25 degrees Celsius,25.0
0.6623174080179999,-0.6623174080179999,room air,freshly served tea,temperature,warm,cold,-2.0,negative,0.6623174080179999,positive,1.7380260108386063,2.400343418856606,temp-v1_3b-p025-room_air-vs-freshly_served_tea,4.0,-55.0,-59.0,negative,86e1a3171579d46a,0d359fb7caf35b8a,0,21.0,80.0,25 degrees Celsius,25.0
1.0551010094351567,-1.0551010094351567,freezer air,room air,temperature,hot,warm,-1.0,negative,1.0551010094351567,positive,0.6351174155153594,1.690218424950516,temp-v1_3b-p035-freezer_air-vs-room_air,53.0,14.0,-39.0,negative,248f7ec9fd93484e,a422894e66783799,0,-18.0,21.0,35 degrees Celsius,35.0
1.2523962881800996,-1.2523962881800996,freezer air,swimming-pool water,temperature,hot,warm,-1.0,negative,1.2523962881800996,positive,0.6351174155153594,1.887513703695459,temp-v1_3b-p035-freezer_air-vs-swimming_pool_water,53.0,8.0,-45.0,negative,248f7ec9fd93484e,9fa3ddabb1221998,0,-18.0,27.0,35 degrees Celsius,35.0
1.8818839328042245,-1.8818839328042245,freshly served tea,freezer air,temperature,cold,hot,3.0,positive,-1.8818839328042245,negative,2.517001348319584,0.6351174155153594,temp-v1_3b-p035-freshly_served_tea-vs-freezer_air,-45.0,53.0,98.0,positive,a5cbace03d76610b,248f7ec9fd93484e,0,80.0,-18.0,35 degrees Celsius,35.0
0.8267829233690678,-0.8267829233690678,freshly served tea,room air,temperature,cold,warm,2.0,positive,-0.8267829233690678,negative,2.517001348319584,1.690218424950516,temp-v1_3b-p035-freshly_served_tea-vs-room_air,-45.0,14.0,59.0,positive,a5cbace03d76610b,a422894e66783799,0,80.0,21.0,35 degrees Celsius,35.0
0.6294876446241249,-0.6294876446241249,freshly served tea,swimming-pool water,temperature,cold,warm,2.0,positive,-0.6294876446241249,negative,2.517001348319584,1.887513703695459,temp-v1_3b-p035-freshly_served_tea-vs-swimming_pool_water,-45.0,8.0,53.0,positive,a5cbace03d76610b,9fa3ddabb1221998,0,80.0,27.0,35 degrees Celsius,35.0
2.2192302963998003,-2.2192302963998003,heated oven air,freezer air,temperature,cold,hot,3.0,positive,-2.2192302963998003,negative,2.8543477119151595,0.6351174155153594,temp-v1_3b-p035-heated_oven_air-vs-freezer_air,-145.0,53.0,198.0,positive,e55ba5832951072a,248f7ec9fd93484e,0,180.0,-18.0,35 degrees Celsius,35.0
1.1641292869646434,-1.1641292869646434,room air,heated oven air,temperature,warm,cold,-2.0,negative,1.1641292869646434,positive,1.690218424950516,2.8543477119151595,temp-v1_3b-p035-room_air-vs-heated_oven_air,14.0,-145.0,-159.0,negative,a422894e66783799,e55ba5832951072a,0,21.0,180.0,35 degrees Celsius,35.0
0.9668340082197004,-0.9668340082197004,swimming-pool water,heated oven air,temperature,warm,cold,-2.0,negative,0.9668340082197004,positive,1.887513703695459,2.8543477119151595,temp-v1_3b-p035-swimming_pool_water-vs-heated_oven_air,8.0,-145.0,-153.0,negative,9fa3ddabb1221998,e55ba5832951072a,0,27.0,180.0,35 degrees Celsius,35.0
1.321343756654075,-1.321343756654075,bath water,freezer air,temperature,warm,hot,1.0,positive,-1.321343756654075,negative,2.334544472130291,1.013200715476216,temp-v1_3b-p045-bath_water-vs-freezer_air,7.0,63.0,56.0,positive,87ad52b95c3082d1,89621474bc65ebc5,0,38.0,-18.0,45 degrees Celsius,45.0
0.27432598320823587,-0.27432598320823587,bath water,freshly served tea,temperature,warm,cold,-2.0,negative,0.27432598320823587,positive,2.334544472130291,2.608870455338527,temp-v1_3b-p045-bath_water-vs-freshly_served_tea,7.0,-35.0,-42.0,negative,87ad52b95c3082d1,beafc053ff1c4b5f,0,38.0,80.0,45 degrees Celsius,45.0
1.595669739862311,-1.595669739862311,freezer air,freshly served tea,temperature,hot,cold,-3.0,negative,1.595669739862311,positive,1.013200715476216,2.608870455338527,temp-v1_3b-p045-freezer_air-vs-freshly_served_tea,63.0,-35.0,-98.0,negative,89621474bc65ebc5,beafc053ff1c4b5f,0,-18.0,80.0,45 degrees Celsius,45.0
0.7203973918126738,-0.7203973918126738,freshly served tea,room air,temperature,cold,hot,3.0,positive,-0.7203973918126738,negative,2.608870455338527,1.888473063525853,temp-v1_3b-p045-freshly_served_tea-vs-room_air,-35.0,24.0,59.0,positive,beafc053ff1c4b5f,4732cae04496dc63,0,80.0,21.0,45 degrees Celsius,45.0
0.5766148409442899,-0.5766148409442899,freshly served tea,swimming-pool water,temperature,cold,warm,2.0,positive,-0.5766148409442899,negative,2.608870455338527,2.032255614394237,temp-v1_3b-p045-freshly_served_tea-vs-swimming_pool_water,-35.0,18.0,53.0,positive,beafc053ff1c4b5f,027ea39a7ecf625a,0,80.0,27.0,45 degrees Celsius,45.0
0.5014557130809054,-0.5014557130809054,heated oven air,bath water,temperature,cold,warm,2.0,positive,-0.5014557130809054,negative,2.8360001852111965,2.334544472130291,temp-v1_3b-p045-heated_oven_air-vs-bath_water,-135.0,7.0,142.0,positive,9b272fda0ae8f95d,87ad52b95c3082d1,0,180.0,38.0,45 degrees Celsius,45.0
1.8227994697349805,-1.8227994697349805,heated oven air,freezer air,temperature,cold,hot,3.0,positive,-1.8227994697349805,negative,2.8360001852111965,1.013200715476216,temp-v1_3b-p045-heated_oven_air-vs-freezer_air,-135.0,63.0,198.0,positive,9b272fda0ae8f95d,89621474bc65ebc5,0,180.0,-18.0,45 degrees Celsius,45.0
0.9475271216853434,-0.9475271216853434,heated oven air,room air,temperature,cold,hot,3.0,positive,-0.9475271216853434,negative,2.8360001852111965,1.888473063525853,temp-v1_3b-p045-heated_oven_air-vs-room_air,-135.0,24.0,159.0,positive,9b272fda0ae8f95d,4732cae04496dc63,0,180.0,21.0,45 degrees Celsius,45.0
0.8037445708169595,-0.8037445708169595,heated oven air,swimming-pool water,temperature,cold,warm,2.0,positive,-0.8037445708169595,negative,2.8360001852111965,2.032255614394237,temp-v1_3b-p045-heated_oven_air-vs-swimming_pool_water,-135.0,18.0,153.0,positive,9b272fda0ae8f95d,027ea39a7ecf625a,0,180.0,27.0,45 degrees Celsius,45.0
0.44607140860443795,-0.44607140860443795,room air,bath water,temperature,hot,warm,-1.0,negative,0.44607140860443795,positive,1.888473063525853,2.334544472130291,temp-v1_3b-p045-room_air-vs-bath_water,24.0,7.0,-17.0,negative,4732cae04496dc63,87ad52b95c3082d1,0,21.0,38.0,45 degrees Celsius,45.0
1.019054898918021,-1.019054898918021,swimming-pool water,freezer air,temperature,warm,hot,1.0,positive,-1.019054898918021,negative,2.032255614394237,1.013200715476216,temp-v1_3b-p045-swimming_pool_water-vs-freezer_air,18.0,63.0,45.0,positive,027ea39a7ecf625a,89621474bc65ebc5,0,27.0,-18.0,45 degrees Celsius,45.0
0.14378255086838387,-0.14378255086838387,swimming-pool water,room air,temperature,warm,hot,1.0,positive,-0.14378255086838387,negative,2.032255614394237,1.888473063525853,temp-v1_3b-p045-swimming_pool_water-vs-room_air,18.0,24.0,6.0,positive,027ea39a7ecf625a,4732cae04496dc63,0,27.0,21.0,45 degrees Celsius,45.0
1.3929476157753773,-1.3929476157753773,bath water,freezer air,temperature,warm,hot,1.0,positive,-1.3929476157753773,negative,2.545787508208987,1.1528398924336098,temp-v1_3b-p055-bath_water-vs-freezer_air,17.0,73.0,56.0,positive,4850631483e7a889,eb730920e6439921,0,38.0,-18.0,55 degrees Celsius,55.0
0.3506259801045384,-0.3506259801045384,bath water,heated oven air,temperature,warm,cold,-2.0,negative,0.3506259801045384,positive,2.545787508208987,2.8964134883135255,temp-v1_3b-p055-bath_water-vs-heated_oven_air,17.0,-125.0,-142.0,negative,4850631483e7a889,1dcbf84cabeeabc7,0,38.0,180.0,55 degrees Celsius,55.0
0.4407014674266505,-0.4407014674266505,bath water,swimming-pool water,temperature,warm,hot,1.0,positive,-0.4407014674266505,negative,2.545787508208987,2.1050860407823366,temp-v1_3b-p055-bath_water-vs-swimming_pool_water,17.0,28.0,11.0,positive,4850631483e7a889,d1de285e0443c83a,0,38.0,27.0,55 degrees Celsius,55.0
0.03684212273379828,-0.03684212273379828,freshly served tea,bath water,temperature,cold,warm,2.0,positive,-0.03684212273379828,negative,2.5826296309427854,2.545787508208987,temp-v1_3b-p055-freshly_served_tea-vs-bath_water,-25.0,17.0,42.0,positive,02feb4e3f1ed0418,4850631483e7a889,0,80.0,38.0,55 degrees Celsius,55.0
1.4297897385091756,-1.4297897385091756,freshly served tea,freezer air,temperature,cold,hot,3.0,positive,-1.4297897385091756,negative,2.5826296309427854,1.1528398924336098,temp-v1_3b-p055-freshly_served_tea-vs-freezer_air,-25.0,73.0,98.0,positive,02feb4e3f1ed0418,eb730920e6439921,0,80.0,-18.0,55 degrees Celsius,55.0
0.4775435901604488,-0.4775435901604488,freshly served tea,swimming-pool water,temperature,cold,hot,3.0,positive,-0.4775435901604488,negative,2.5826296309427854,2.1050860407823366,temp-v1_3b-p055-freshly_served_tea-vs-swimming_pool_water,-25.0,28.0,53.0,positive,02feb4e3f1ed0418,d1de285e0443c83a,0,80.0,27.0,55 degrees Celsius,55.0
1.7435735958799157,-1.7435735958799157,heated oven air,freezer air,temperature,cold,hot,3.0,positive,-1.7435735958799157,negative,2.8964134883135255,1.1528398924336098,temp-v1_3b-p055-heated_oven_air-vs-freezer_air,-125.0,73.0,198.0,positive,1dcbf84cabeeabc7,eb730920e6439921,0,180.0,-18.0,55 degrees Celsius,55.0
0.6618760582700944,-0.6618760582700944,room air,bath water,temperature,hot,warm,-1.0,negative,0.6618760582700944,positive,1.8839114499388927,2.545787508208987,temp-v1_3b-p055-room_air-vs-bath_water,34.0,17.0,-17.0,negative,6ed2829bb7e59c14,4850631483e7a889,0,21.0,38.0,55 degrees Celsius,55.0
0.6987181810038927,-0.6987181810038927,room air,freshly served tea,temperature,hot,cold,-3.0,negative,0.6987181810038927,positive,1.8839114499388927,2.5826296309427854,temp-v1_3b-p055-room_air-vs-freshly_served_tea,34.0,-25.0,-59.0,negative,6ed2829bb7e59c14,02feb4e3f1ed0418,0,21.0,80.0,55 degrees Celsius,55.0
1.0125020383746328,-1.0125020383746328,room air,heated oven air,temperature,hot,cold,-3.0,negative,1.0125020383746328,positive,1.8839114499388927,2.8964134883135255,temp-v1_3b-p055-room_air-vs-heated_oven_air,34.0,-125.0,-159.0,negative,6ed2829bb7e59c14,1dcbf84cabeeabc7,0,21.0,180.0,55 degrees Celsius,55.0
0.7913274475311889,-0.7913274475311889,swimming-pool water,heated oven air,temperature,hot,cold,-3.0,negative,0.7913274475311889,positive,2.1050860407823366,2.8964134883135255,temp-v1_3b-p055-swimming_pool_water-vs-heated_oven_air,28.0,-125.0,-153.0,negative,d1de285e0443c83a,1dcbf84cabeeabc7,0,27.0,180.0,55 degrees Celsius,55.0
0.36147943202651067,-0.36147943202651067,bath water,freshly served tea,temperature,hot,warm,-1.0,negative,0.36147943202651067,positive,2.1884417736126083,2.549921205639119,temp-v1_3b-p085-bath_water-vs-freshly_served_tea,47.0,5.0,-42.0,negative,f854c70da2923eef,f64ea6a1149bcb41,0,38.0,80.0,85 degrees Celsius,85.0
0.6916890516882486,-0.6916890516882486,bath water,heated oven air,temperature,hot,cold,-3.0,negative,0.6916890516882486,positive,2.1884417736126083,2.880130825300857,temp-v1_3b-p085-bath_water-vs-heated_oven_air,47.0,-95.0,-142.0,negative,f854c70da2923eef,cc149707961d5e45,0,38.0,180.0,85 degrees Celsius,85.0
0.8728255679335479,-0.8728255679335479,freshly served tea,freezer air,temperature,warm,hot,1.0,positive,-0.8728255679335479,negative,2.549921205639119,1.677095637705571,temp-v1_3b-p085-freshly_served_tea-vs-freezer_air,5.0,103.0,98.0,positive,f64ea6a1149bcb41,963b007fee96baf9,0,80.0,-18.0,85 degrees Celsius,85.0
0.3302096196617379,-0.3302096196617379,freshly served tea,heated oven air,temperature,warm,cold,-2.0,negative,0.3302096196617379,positive,2.549921205639119,2.880130825300857,temp-v1_3b-p085-freshly_served_tea-vs-heated_oven_air,5.0,-95.0,-100.0,negative,f64ea6a1149bcb41,cc149707961d5e45,0,80.0,180.0,85 degrees Celsius,85.0
0.42363596499689704,-0.42363596499689704,freshly served tea,swimming-pool water,temperature,warm,hot,1.0,positive,-0.42363596499689704,negative,2.549921205639119,2.126285240642222,temp-v1_3b-p085-freshly_served_tea-vs-swimming_pool_water,5.0,58.0,53.0,positive,f64ea6a1149bcb41,7c1630a52254bed5,0,80.0,27.0,85 degrees Celsius,85.0
1.2030351875952858,-1.2030351875952858,heated oven air,freezer air,temperature,cold,hot,3.0,positive,-1.2030351875952858,negative,2.880130825300857,1.677095637705571,temp-v1_3b-p085-heated_oven_air-vs-freezer_air,-95.0,103.0,198.0,positive,cc149707961d5e45,963b007fee96baf9,0,180.0,-18.0,85 degrees Celsius,85.0
0.4608973640286669,-0.4608973640286669,room air,freshly served tea,temperature,hot,warm,-1.0,negative,0.4608973640286669,positive,2.089023841610452,2.549921205639119,temp-v1_3b-p085-room_air-vs-freshly_served_tea,64.0,5.0,-59.0,negative,6b407fe1f538b34a,f64ea6a1149bcb41,0,21.0,80.0,85 degrees Celsius,85.0
0.7911069836904048,-0.7911069836904048,room air,heated oven air,temperature,hot,cold,-3.0,negative,0.7911069836904048,positive,2.089023841610452,2.880130825300857,temp-v1_3b-p085-room_air-vs-heated_oven_air,64.0,-95.0,-159.0,negative,6b407fe1f538b34a,cc149707961d5e45,0,21.0,180.0,85 degrees Celsius,85.0
0.7538455846586349,-0.7538455846586349,swimming-pool water,heated oven air,temperature,hot,cold,-3.0,negative,0.7538455846586349,positive,2.126285240642222,2.880130825300857,temp-v1_3b-p085-swimming_pool_water-vs-heated_oven_air,58.0,-95.0,-153.0,negative,7c1630a52254bed5,cc149707961d5e45,0,27.0,180.0,85 degrees Celsius,85.0
2.188098876346972,-2.188098876346972,freezer air,heated oven air,temperature,hot,cold,-3.0,negative,2.188098876346972,positive,0.6085540523340581,2.79665292868103,temp-v1_3b-p120-freezer_air-vs-heated_oven_air,138.0,-60.0,-198.0,negative,69aef7a7bdc8adc0,8495c89e8cb321dc,0,-18.0,180.0,120 degrees Celsius,120.0
